Date,Emergencies,Per Cap Emergencies,income0,income1,income2,income3,income4,income5,Precipitation,Snow,Tmax,Tmin,Awnd,Avg Precipitation,Avg Snow,Avg Tmax,Avg Tmin,Avg Awnd,sumTmax80,sumTmin70,sumTmax80_2,sumTmin70_2,Yester Precipitation,Yester Snow,Yester Tmax,Yester Tmin,Yester Awnd,Avg Low,Avg High
20131202,2,1.2639907981469895e-05,0,0,0,0,0,1,0,0,41,37,5.14,0.2942857142857143,0.0,37.0,25.714285714285715,8.97857142857143,0.0,0.0,455214.0,0.0,0.27,0,47,34,6.04,33,46
20131203,0,0.0,1,0,0,0,0,0,0,0,49,36,7.83,0.038571428571428576,0.0,35.142857142857146,25.285714285714285,7.7,0.0,0.0,456175.0,0.0,0,0,41,37,5.14,33,46
20131203,0,0.0,0,1,0,0,0,0,0,0,49,36,7.83,0.038571428571428576,0.0,35.142857142857146,25.285714285714285,7.7,0.0,0.0,456175.0,0.0,0,0,41,37,5.14,33,46
20131203,0,0.0,0,0,1,0,0,0,0,0,49,36,7.83,0.038571428571428576,0.0,35.142857142857146,25.285714285714285,7.7,0.0,0.0,456175.0,0.0,0,0,41,37,5.14,33,46
20131203,2,1.6477722119694175e-05,0,0,0,1,0,0,0,0,49,36,7.83,0.038571428571428576,0.0,35.142857142857146,25.285714285714285,7.7,0.0,0.0,456175.0,0.0,0,0,41,37,5.14,33,46
20131203,0,0.0,0,0,0,0,1,0,0,0,49,36,7.83,0.038571428571428576,0.0,35.142857142857146,25.285714285714285,7.7,0.0,0.0,456175.0,0.0,0,0,41,37,5.14,33,46
20131203,0,0.0,0,0,0,0,0,1,0,0,49,36,7.83,0.038571428571428576,0.0,35.142857142857146,25.285714285714285,7.7,0.0,0.0,456175.0,0.0,0,0,41,37,5.14,33,46
20131205,0,0.0,1,0,0,0,0,0,0.01,0,57,36,4.03,0.04,0.0,39.142857142857146,28.285714285714285,5.368571428571429,0.0,0.0,457929.0,0.0,0,0,45,35,7.16,32,45
20131205,0,0.0,0,1,0,0,0,0,0.01,0,57,36,4.03,0.04,0.0,39.142857142857146,28.285714285714285,5.368571428571429,0.0,0.0,457929.0,0.0,0,0,45,35,7.16,32,45
20131205,0,0.0,0,0,1,0,0,0,0.01,0,57,36,4.03,0.04,0.0,39.142857142857146,28.285714285714285,5.368571428571429,0.0,0.0,457929.0,0.0,0,0,45,35,7.16,32,45
20131205,0,0.0,0,0,0,1,0,0,0.01,0,57,36,4.03,0.04,0.0,39.142857142857146,28.285714285714285,5.368571428571429,0.0,0.0,457929.0,0.0,0,0,45,35,7.16,32,45
20131205,0,0.0,0,0,0,0,1,0,0.01,0,57,36,4.03,0.04,0.0,39.142857142857146,28.285714285714285,5.368571428571429,0.0,0.0,457929.0,0.0,0,0,45,35,7.16,32,45
20131205,1,6.3199539907349474e-06,0,0,0,0,0,1,0.01,0,57,36,4.03,0.04,0.0,39.142857142857146,28.285714285714285,5.368571428571429,0.0,0.0,457929.0,0.0,0,0,45,35,7.16,32,45
20131206,0,0.0,1,0,0,0,0,0,0.3,0,57,35,10.74,0.08285714285714287,0.0,42.285714285714285,30.428571428571427,5.848571428571428,0.0,0.0,458458.0,0.0,0.01,0,57,36,4.03,32,44
20131206,0,0.0,0,1,0,0,0,0,0.3,0,57,35,10.74,0.08285714285714287,0.0,42.285714285714285,30.428571428571427,5.848571428571428,0.0,0.0,458458.0,0.0,0.01,0,57,36,4.03,32,44
20131206,0,0.0,0,0,1,0,0,0,0.3,0,57,35,10.74,0.08285714285714287,0.0,42.285714285714285,30.428571428571427,5.848571428571428,0.0,0.0,458458.0,0.0,0.01,0,57,36,4.03,32,44
20131206,1,8.238861059847087e-06,0,0,0,1,0,0,0.3,0,57,35,10.74,0.08285714285714287,0.0,42.285714285714285,30.428571428571427,5.848571428571428,0.0,0.0,458458.0,0.0,0.01,0,57,36,4.03,32,44
20131206,0,0.0,0,0,0,0,1,0,0.3,0,57,35,10.74,0.08285714285714287,0.0,42.285714285714285,30.428571428571427,5.848571428571428,0.0,0.0,458458.0,0.0,0.01,0,57,36,4.03,32,44
20131206,0,0.0,0,0,0,0,0,1,0.3,0,57,35,10.74,0.08285714285714287,0.0,42.285714285714285,30.428571428571427,5.848571428571428,0.0,0.0,458458.0,0.0,0.01,0,57,36,4.03,32,44
20131207,0,0.0,1,0,0,0,0,0,0.09,0.1,42,31,10.51,0.05714285714285715,0.014285714285714287,41.57142857142857,30.0,6.487142857142857,0.0,0.0,459902.0,0.0,0.3,0,57,35,10.74,31,44
20131207,0,0.0,0,1,0,0,0,0,0.09,0.1,42,31,10.51,0.05714285714285715,0.014285714285714287,41.57142857142857,30.0,6.487142857142857,0.0,0.0,459902.0,0.0,0.3,0,57,35,10.74,31,44
20131207,1,1.317037193130334e-05,0,0,1,0,0,0,0.09,0.1,42,31,10.51,0.05714285714285715,0.014285714285714287,41.57142857142857,30.0,6.487142857142857,0.0,0.0,459902.0,0.0,0.3,0,57,35,10.74,31,44
20131207,1,8.238861059847087e-06,0,0,0,1,0,0,0.09,0.1,42,31,10.51,0.05714285714285715,0.014285714285714287,41.57142857142857,30.0,6.487142857142857,0.0,0.0,459902.0,0.0,0.3,0,57,35,10.74,31,44
20131207,0,0.0,0,0,0,0,1,0,0.09,0.1,42,31,10.51,0.05714285714285715,0.014285714285714287,41.57142857142857,30.0,6.487142857142857,0.0,0.0,459902.0,0.0,0.3,0,57,35,10.74,31,44
20131207,0,0.0,0,0,0,0,0,1,0.09,0.1,42,31,10.51,0.05714285714285715,0.014285714285714287,41.57142857142857,30.0,6.487142857142857,0.0,0.0,459902.0,0.0,0.3,0,57,35,10.74,31,44
20131209,0,0.0,1,0,0,0,0,0,0.43,0.4,43,26,11.86,0.11857142857142858,0.07142857142857142,39.42857142857143,27.142857142857142,7.255714285714286,0.0,0.0,463575.0,0.0,0,0,32,27,6.49,31,43
20131209,0,0.0,0,1,0,0,0,0,0.43,0.4,43,26,11.86,0.11857142857142858,0.07142857142857142,39.42857142857143,27.142857142857142,7.255714285714286,0.0,0.0,463575.0,0.0,0,0,32,27,6.49,31,43
20131209,1,1.317037193130334e-05,0,0,1,0,0,0,0.43,0.4,43,26,11.86,0.11857142857142858,0.07142857142857142,39.42857142857143,27.142857142857142,7.255714285714286,0.0,0.0,463575.0,0.0,0,0,32,27,6.49,31,43
20131209,0,0.0,0,0,0,1,0,0,0.43,0.4,43,26,11.86,0.11857142857142858,0.07142857142857142,39.42857142857143,27.142857142857142,7.255714285714286,0.0,0.0,463575.0,0.0,0,0,32,27,6.49,31,43
20131209,0,0.0,0,0,0,0,1,0,0.43,0.4,43,26,11.86,0.11857142857142858,0.07142857142857142,39.42857142857143,27.142857142857142,7.255714285714286,0.0,0.0,463575.0,0.0,0,0,32,27,6.49,31,43
20131209,0,0.0,0,0,0,0,0,1,0.43,0.4,43,26,11.86,0.11857142857142858,0.07142857142857142,39.42857142857143,27.142857142857142,7.255714285714286,0.0,0.0,463575.0,0.0,0,0,32,27,6.49,31,43
20131212,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,27,18,11.63,0.08428571428571428,0.11428571428571428,30.571428571428573,21.857142857142858,9.267142857142858,0.0,0.0,470452.0,0.0,0,0,32,24,13.87,29,42
20131212,0,0.0,0,1,0,0,0,0,0,0,27,18,11.63,0.08428571428571428,0.11428571428571428,30.571428571428573,21.857142857142858,9.267142857142858,0.0,0.0,470452.0,0.0,0,0,32,24,13.87,29,42
20131212,0,0.0,0,0,1,0,0,0,0,0,27,18,11.63,0.08428571428571428,0.11428571428571428,30.571428571428573,21.857142857142858,9.267142857142858,0.0,0.0,470452.0,0.0,0,0,32,24,13.87,29,42
20131212,0,0.0,0,0,0,1,0,0,0,0,27,18,11.63,0.08428571428571428,0.11428571428571428,30.571428571428573,21.857142857142858,9.267142857142858,0.0,0.0,470452.0,0.0,0,0,32,24,13.87,29,42
20131212,0,0.0,0,0,0,0,1,0,0,0,27,18,11.63,0.08428571428571428,0.11428571428571428,30.571428571428573,21.857142857142858,9.267142857142858,0.0,0.0,470452.0,0.0,0,0,32,24,13.87,29,42
20131212,0,0.0,0,0,0,0,0,1,0,0,27,18,11.63,0.08428571428571428,0.11428571428571428,30.571428571428573,21.857142857142858,9.267142857142858,0.0,0.0,470452.0,0.0,0,0,32,24,13.87,29,42
20131213,0,0.0,1,0,0,0,0,0,0,0,30,16,13.65,0.07142857142857142,0.09999999999999999,28.857142857142858,19.714285714285715,9.715714285714284,0.0,0.0,472952.0,0.0,0,0,27,18,11.63,29,42
20131213,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,30,16,13.65,0.07142857142857142,0.09999999999999999,28.857142857142858,19.714285714285715,9.715714285714284,0.0,0.0,472952.0,0.0,0,0,27,18,11.63,29,42
20131213,0,0.0,0,0,1,0,0,0,0,0,30,16,13.65,0.07142857142857142,0.09999999999999999,28.857142857142858,19.714285714285715,9.715714285714284,0.0,0.0,472952.0,0.0,0,0,27,18,11.63,29,42
20131213,0,0.0,0,0,0,1,0,0,0,0,30,16,13.65,0.07142857142857142,0.09999999999999999,28.857142857142858,19.714285714285715,9.715714285714284,0.0,0.0,472952.0,0.0,0,0,27,18,11.63,29,42
20131213,0,0.0,0,0,0,0,1,0,0,0,30,16,13.65,0.07142857142857142,0.09999999999999999,28.857142857142858,19.714285714285715,9.715714285714284,0.0,0.0,472952.0,0.0,0,0,27,18,11.63,29,42
20131213,0,0.0,0,0,0,0,0,1,0,0,30,16,13.65,0.07142857142857142,0.09999999999999999,28.857142857142858,19.714285714285715,9.715714285714284,0.0,0.0,472952.0,0.0,0,0,27,18,11.63,29,42
20131214,0,0.0,1,0,0,0,0,0,0.22,3.2,31,11,13.42,0.10285714285714286,0.5571428571428572,28.714285714285715,17.428571428571427,10.705714285714285,0.0,0.0,475353.0,0.0,0,0,30,16,13.65,29,42
20131214,0,0.0,0,1,0,0,0,0,0.22,3.2,31,11,13.42,0.10285714285714286,0.5571428571428572,28.714285714285715,17.428571428571427,10.705714285714285,0.0,0.0,475353.0,0.0,0,0,30,16,13.65,29,42
20131214,0,0.0,0,0,1,0,0,0,0.22,3.2,31,11,13.42,0.10285714285714286,0.5571428571428572,28.714285714285715,17.428571428571427,10.705714285714285,0.0,0.0,475353.0,0.0,0,0,30,16,13.65,29,42
20131214,0,0.0,0,0,0,1,0,0,0.22,3.2,31,11,13.42,0.10285714285714286,0.5571428571428572,28.714285714285715,17.428571428571427,10.705714285714285,0.0,0.0,475353.0,0.0,0,0,30,16,13.65,29,42
20131214,1,6.2661745630909785e-06,0,0,0,0,1,0,0.22,3.2,31,11,13.42,0.10285714285714286,0.5571428571428572,28.714285714285715,17.428571428571427,10.705714285714285,0.0,0.0,475353.0,0.0,0,0,30,16,13.65,29,42
20131214,0,0.0,0,0,0,0,0,1,0.22,3.2,31,11,13.42,0.10285714285714286,0.5571428571428572,28.714285714285715,17.428571428571427,10.705714285714285,0.0,0.0,475353.0,0.0,0,0,30,16,13.65,29,42
20131215,0,0.0,1,0,0,0,0,0,0.64,1,38,23,18.79,0.13285714285714284,0.6428571428571429,28.0,17.0,11.695714285714287,0.0,0.0,477117.0,0.0,0.22,3.2,31,11,13.42,28,41
20131215,0,0.0,0,1,0,0,0,0,0.64,1,38,23,18.79,0.13285714285714284,0.6428571428571429,28.0,17.0,11.695714285714287,0.0,0.0,477117.0,0.0,0.22,3.2,31,11,13.42,28,41
20131215,0,0.0,0,0,1,0,0,0,0.64,1,38,23,18.79,0.13285714285714284,0.6428571428571429,28.0,17.0,11.695714285714287,0.0,0.0,477117.0,0.0,0.22,3.2,31,11,13.42,28,41
20131215,1,8.238861059847087e-06,0,0,0,1,0,0,0.64,1,38,23,18.79,0.13285714285714284,0.6428571428571429,28.0,17.0,11.695714285714287,0.0,0.0,477117.0,0.0,0.22,3.2,31,11,13.42,28,41
20131215,0,0.0,0,0,0,0,1,0,0.64,1,38,23,18.79,0.13285714285714284,0.6428571428571429,28.0,17.0,11.695714285714287,0.0,0.0,477117.0,0.0,0.22,3.2,31,11,13.42,28,41
20131215,0,0.0,0,0,0,0,0,1,0.64,1,38,23,18.79,0.13285714285714284,0.6428571428571429,28.0,17.0,11.695714285714287,0.0,0.0,477117.0,0.0,0.22,3.2,31,11,13.42,28,41
20131216,0,0.0,1,0,0,0,0,0,0,0,30,20,13.87,0.12285714285714286,0.6,26.857142857142858,16.0,12.175714285714287,0.0,0.0,479617.0,0.0,0.64,1,38,23,18.79,28,41
20131216,0,0.0,0,1,0,0,0,0,0,0,30,20,13.87,0.12285714285714286,0.6,26.857142857142858,16.0,12.175714285714287,0.0,0.0,479617.0,0.0,0.64,1,38,23,18.79,28,41
20131216,0,0.0,0,0,1,0,0,0,0,0,30,20,13.87,0.12285714285714286,0.6,26.857142857142858,16.0,12.175714285714287,0.0,0.0,479617.0,0.0,0.64,1,38,23,18.79,28,41
20131216,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,30,20,13.87,0.12285714285714286,0.6,26.857142857142858,16.0,12.175714285714287,0.0,0.0,479617.0,0.0,0.64,1,38,23,18.79,28,41
20131216,0,0.0,0,0,0,0,1,0,0,0,30,20,13.87,0.12285714285714286,0.6,26.857142857142858,16.0,12.175714285714287,0.0,0.0,479617.0,0.0,0.64,1,38,23,18.79,28,41
20131216,0,0.0,0,0,0,0,0,1,0,0,30,20,13.87,0.12285714285714286,0.6,26.857142857142858,16.0,12.175714285714287,0.0,0.0,479617.0,0.0,0.64,1,38,23,18.79,28,41
20131217,0,0.0,1,0,0,0,0,0,0.53,6.4,28,9,9.62,0.19857142857142857,1.5142857142857145,26.285714285714285,13.857142857142858,11.56857142857143,0.0,0.0,482321.0,0.0,0,0,30,20,13.87,28,41
20131217,0,0.0,0,1,0,0,0,0,0.53,6.4,28,9,9.62,0.19857142857142857,1.5142857142857145,26.285714285714285,13.857142857142858,11.56857142857143,0.0,0.0,482321.0,0.0,0,0,30,20,13.87,28,41
20131217,1,1.317037193130334e-05,0,0,1,0,0,0,0.53,6.4,28,9,9.62,0.19857142857142857,1.5142857142857145,26.285714285714285,13.857142857142858,11.56857142857143,0.0,0.0,482321.0,0.0,0,0,30,20,13.87,28,41
20131217,0,0.0,0,0,0,1,0,0,0.53,6.4,28,9,9.62,0.19857142857142857,1.5142857142857145,26.285714285714285,13.857142857142858,11.56857142857143,0.0,0.0,482321.0,0.0,0,0,30,20,13.87,28,41
20131217,0,0.0,0,0,0,0,1,0,0.53,6.4,28,9,9.62,0.19857142857142857,1.5142857142857145,26.285714285714285,13.857142857142858,11.56857142857143,0.0,0.0,482321.0,0.0,0,0,30,20,13.87,28,41
20131217,0,0.0,0,0,0,0,0,1,0.53,6.4,28,9,9.62,0.19857142857142857,1.5142857142857145,26.285714285714285,13.857142857142858,11.56857142857143,0.0,0.0,482321.0,0.0,0,0,30,20,13.87,28,41
20131218,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,36,19,12.97,0.19857142857142857,1.5142857142857145,27.571428571428573,14.0,11.760000000000002,0.0,0.0,484257.0,0.0,0.53,6.4,28,9,9.62,27,40
20131218,0,0.0,0,1,0,0,0,0,0,0,36,19,12.97,0.19857142857142857,1.5142857142857145,27.571428571428573,14.0,11.760000000000002,0.0,0.0,484257.0,0.0,0.53,6.4,28,9,9.62,27,40
20131218,0,0.0,0,0,1,0,0,0,0,0,36,19,12.97,0.19857142857142857,1.5142857142857145,27.571428571428573,14.0,11.760000000000002,0.0,0.0,484257.0,0.0,0.53,6.4,28,9,9.62,27,40
20131218,0,0.0,0,0,0,1,0,0,0,0,36,19,12.97,0.19857142857142857,1.5142857142857145,27.571428571428573,14.0,11.760000000000002,0.0,0.0,484257.0,0.0,0.53,6.4,28,9,9.62,27,40
20131218,0,0.0,0,0,0,0,1,0,0,0,36,19,12.97,0.19857142857142857,1.5142857142857145,27.571428571428573,14.0,11.760000000000002,0.0,0.0,484257.0,0.0,0.53,6.4,28,9,9.62,27,40
20131218,0,0.0,0,0,0,0,0,1,0,0,36,19,12.97,0.19857142857142857,1.5142857142857145,27.571428571428573,14.0,11.760000000000002,0.0,0.0,484257.0,0.0,0.53,6.4,28,9,9.62,27,40
20131219,0,0.0,1,0,0,0,0,0,0,0,43,27,11.63,0.19857142857142857,1.5142857142857145,29.428571428571427,15.571428571428571,11.471428571428572,0.0,0.0,485626.0,0.0,0,0,36,19,12.97,27,40
20131219,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,43,27,11.63,0.19857142857142857,1.5142857142857145,29.428571428571427,15.571428571428571,11.471428571428572,0.0,0.0,485626.0,0.0,0,0,36,19,12.97,27,40
20131219,0,0.0,0,0,1,0,0,0,0,0,43,27,11.63,0.19857142857142857,1.5142857142857145,29.428571428571427,15.571428571428571,11.471428571428572,0.0,0.0,485626.0,0.0,0,0,36,19,12.97,27,40
20131219,0,0.0,0,0,0,1,0,0,0,0,43,27,11.63,0.19857142857142857,1.5142857142857145,29.428571428571427,15.571428571428571,11.471428571428572,0.0,0.0,485626.0,0.0,0,0,36,19,12.97,27,40
20131219,0,0.0,0,0,0,0,1,0,0,0,43,27,11.63,0.19857142857142857,1.5142857142857145,29.428571428571427,15.571428571428571,11.471428571428572,0.0,0.0,485626.0,0.0,0,0,36,19,12.97,27,40
20131219,0,0.0,0,0,0,0,0,1,0,0,43,27,11.63,0.19857142857142857,1.5142857142857145,29.428571428571427,15.571428571428571,11.471428571428572,0.0,0.0,485626.0,0.0,0,0,36,19,12.97,27,40
20131220,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,51,32,8.05,0.16714285714285712,1.0571428571428572,32.285714285714285,18.571428571428573,10.704285714285714,0.0,0.0,486467.0,0.0,0,0,43,27,11.63,27,40
20131220,0,0.0,0,1,0,0,0,0,0,0,51,32,8.05,0.16714285714285712,1.0571428571428572,32.285714285714285,18.571428571428573,10.704285714285714,0.0,0.0,486467.0,0.0,0,0,43,27,11.63,27,40
20131220,0,0.0,0,0,1,0,0,0,0,0,51,32,8.05,0.16714285714285712,1.0571428571428572,32.285714285714285,18.571428571428573,10.704285714285714,0.0,0.0,486467.0,0.0,0,0,43,27,11.63,27,40
20131220,0,0.0,0,0,0,1,0,0,0,0,51,32,8.05,0.16714285714285712,1.0571428571428572,32.285714285714285,18.571428571428573,10.704285714285714,0.0,0.0,486467.0,0.0,0,0,43,27,11.63,27,40
20131220,0,0.0,0,0,0,0,1,0,0,0,51,32,8.05,0.16714285714285712,1.0571428571428572,32.285714285714285,18.571428571428573,10.704285714285714,0.0,0.0,486467.0,0.0,0,0,43,27,11.63,27,40
20131220,0,0.0,0,0,0,0,0,1,0,0,51,32,8.05,0.16714285714285712,1.0571428571428572,32.285714285714285,18.571428571428573,10.704285714285714,0.0,0.0,486467.0,0.0,0,0,43,27,11.63,27,40
20131221,0,0.0,1,0,0,0,0,0,0,0,54,41,11.41,0.07571428571428572,0.9142857142857144,34.57142857142857,21.142857142857142,9.65,0.0,0.0,487143.0,0.0,0,0,51,32,8.05,26,39
20131221,0,0.0,0,1,0,0,0,0,0,0,54,41,11.41,0.07571428571428572,0.9142857142857144,34.57142857142857,21.142857142857142,9.65,0.0,0.0,487143.0,0.0,0,0,51,32,8.05,26,39
20131221,0,0.0,0,0,1,0,0,0,0,0,54,41,11.41,0.07571428571428572,0.9142857142857144,34.57142857142857,21.142857142857142,9.65,0.0,0.0,487143.0,0.0,0,0,51,32,8.05,26,39
20131221,0,0.0,0,0,0,1,0,0,0,0,54,41,11.41,0.07571428571428572,0.9142857142857144,34.57142857142857,21.142857142857142,9.65,0.0,0.0,487143.0,0.0,0,0,51,32,8.05,26,39
20131221,2,1.2532349126181957e-05,0,0,0,0,1,0,0,0,54,41,11.41,0.07571428571428572,0.9142857142857144,34.57142857142857,21.142857142857142,9.65,0.0,0.0,487143.0,0.0,0,0,51,32,8.05,26,39
20131221,1,6.3199539907349474e-06,0,0,0,0,0,1,0,0,54,41,11.41,0.07571428571428572,0.9142857142857144,34.57142857142857,21.142857142857142,9.65,0.0,0.0,487143.0,0.0,0,0,51,32,8.05,26,39
20131222,0,0.0,1,0,0,0,0,0,0.01,0,54,35,7.61,0.07714285714285715,0.9142857142857144,38.0,23.285714285714285,8.755714285714285,0.0,0.0,487819.0,0.0,0,0,54,41,11.41,26,39
20131222,0,0.0,0,1,0,0,0,0,0.01,0,54,35,7.61,0.07714285714285715,0.9142857142857144,38.0,23.285714285714285,8.755714285714285,0.0,0.0,487819.0,0.0,0,0,54,41,11.41,26,39
20131222,1,1.317037193130334e-05,0,0,1,0,0,0,0.01,0,54,35,7.61,0.07714285714285715,0.9142857142857144,38.0,23.285714285714285,8.755714285714285,0.0,0.0,487819.0,0.0,0,0,54,41,11.41,26,39
20131222,0,0.0,0,0,0,1,0,0,0.01,0,54,35,7.61,0.07714285714285715,0.9142857142857144,38.0,23.285714285714285,8.755714285714285,0.0,0.0,487819.0,0.0,0,0,54,41,11.41,26,39
20131222,1,6.2661745630909785e-06,0,0,0,0,1,0,0.01,0,54,35,7.61,0.07714285714285715,0.9142857142857144,38.0,23.285714285714285,8.755714285714285,0.0,0.0,487819.0,0.0,0,0,54,41,11.41,26,39
20131222,0,0.0,0,0,0,0,0,1,0.01,0,54,35,7.61,0.07714285714285715,0.9142857142857144,38.0,23.285714285714285,8.755714285714285,0.0,0.0,487819.0,0.0,0,0,54,41,11.41,26,39
20131223,0,0.0,1,0,0,0,0,0,0.68,0,40,33,5.82,0.09857142857142857,0.0,39.714285714285715,26.714285714285715,8.212857142857143,0.0,0.0,489419.0,0.0,0.01,0,54,35,7.61,26,39
20131223,0,0.0,0,1,0,0,0,0,0.68,0,40,33,5.82,0.09857142857142857,0.0,39.714285714285715,26.714285714285715,8.212857142857143,0.0,0.0,489419.0,0.0,0.01,0,54,35,7.61,26,39
20131223,0,0.0,0,0,1,0,0,0,0.68,0,40,33,5.82,0.09857142857142857,0.0,39.714285714285715,26.714285714285715,8.212857142857143,0.0,0.0,489419.0,0.0,0.01,0,54,35,7.61,26,39
20131223,0,0.0,0,0,0,1,0,0,0.68,0,40,33,5.82,0.09857142857142857,0.0,39.714285714285715,26.714285714285715,8.212857142857143,0.0,0.0,489419.0,0.0,0.01,0,54,35,7.61,26,39
20131223,1,6.2661745630909785e-06,0,0,0,0,1,0,0.68,0,40,33,5.82,0.09857142857142857,0.0,39.714285714285715,26.714285714285715,8.212857142857143,0.0,0.0,489419.0,0.0,0.01,0,54,35,7.61,26,39
20131223,0,0.0,0,0,0,0,0,1,0.68,0,40,33,5.82,0.09857142857142857,0.0,39.714285714285715,26.714285714285715,8.212857142857143,0.0,0.0,489419.0,0.0,0.01,0,54,35,7.61,26,39
20131224,0,0.0,1,0,0,0,0,0,0,0,40,28,10.51,0.09857142857142857,0.0,40.285714285714285,28.0,7.86142857142857,0.0,0.0,491019.0,0.0,0.68,0,40,33,5.82,26,39
20131224,0,0.0,0,1,0,0,0,0,0,0,40,28,10.51,0.09857142857142857,0.0,40.285714285714285,28.0,7.86142857142857,0.0,0.0,491019.0,0.0,0.68,0,40,33,5.82,26,39
20131224,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,40,28,10.51,0.09857142857142857,0.0,40.285714285714285,28.0,7.86142857142857,0.0,0.0,491019.0,0.0,0.68,0,40,33,5.82,26,39
20131224,0,0.0,0,0,0,1,0,0,0,0,40,28,10.51,0.09857142857142857,0.0,40.285714285714285,28.0,7.86142857142857,0.0,0.0,491019.0,0.0,0.68,0,40,33,5.82,26,39
20131224,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,40,28,10.51,0.09857142857142857,0.0,40.285714285714285,28.0,7.86142857142857,0.0,0.0,491019.0,0.0,0.68,0,40,33,5.82,26,39
20131224,0,0.0,0,0,0,0,0,1,0,0,40,28,10.51,0.09857142857142857,0.0,40.285714285714285,28.0,7.86142857142857,0.0,0.0,491019.0,0.0,0.68,0,40,33,5.82,26,39
20131225,0,0.0,1,0,0,0,0,0,0,0,28,15,9.84,0.09857142857142857,0.0,38.142857142857146,26.285714285714285,7.605714285714285,0.0,0.0,493723.0,0.0,0,0,40,28,10.51,25,38
20131225,0,0.0,0,1,0,0,0,0,0,0,28,15,9.84,0.09857142857142857,0.0,38.142857142857146,26.285714285714285,7.605714285714285,0.0,0.0,493723.0,0.0,0,0,40,28,10.51,25,38
20131225,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,28,15,9.84,0.09857142857142857,0.0,38.142857142857146,26.285714285714285,7.605714285714285,0.0,0.0,493723.0,0.0,0,0,40,28,10.51,25,38
20131225,0,0.0,0,0,0,1,0,0,0,0,28,15,9.84,0.09857142857142857,0.0,38.142857142857146,26.285714285714285,7.605714285714285,0.0,0.0,493723.0,0.0,0,0,40,28,10.51,25,38
20131225,0,0.0,0,0,0,0,1,0,0,0,28,15,9.84,0.09857142857142857,0.0,38.142857142857146,26.285714285714285,7.605714285714285,0.0,0.0,493723.0,0.0,0,0,40,28,10.51,25,38
20131225,1,6.3199539907349474e-06,0,0,0,0,0,1,0,0,28,15,9.84,0.09857142857142857,0.0,38.142857142857146,26.285714285714285,7.605714285714285,0.0,0.0,493723.0,0.0,0,0,40,28,10.51,25,38
20131226,0,0.0,1,0,0,0,0,0,0.05,0.3,36,21,6.93,0.10571428571428573,0.04285714285714286,36.0,24.714285714285715,7.445714285714287,0.0,0.0,495659.0,0.0,0,0,28,15,9.84,25,38
20131226,1,8.01667468334135e-06,0,1,0,0,0,0,0.05,0.3,36,21,6.93,0.10571428571428573,0.04285714285714286,36.0,24.714285714285715,7.445714285714287,0.0,0.0,495659.0,0.0,0,0,28,15,9.84,25,38
20131226,0,0.0,0,0,1,0,0,0,0.05,0.3,36,21,6.93,0.10571428571428573,0.04285714285714286,36.0,24.714285714285715,7.445714285714287,0.0,0.0,495659.0,0.0,0,0,28,15,9.84,25,38
20131226,0,0.0,0,0,0,1,0,0,0.05,0.3,36,21,6.93,0.10571428571428573,0.04285714285714286,36.0,24.714285714285715,7.445714285714287,0.0,0.0,495659.0,0.0,0,0,28,15,9.84,25,38
20131226,1,6.2661745630909785e-06,0,0,0,0,1,0,0.05,0.3,36,21,6.93,0.10571428571428573,0.04285714285714286,36.0,24.714285714285715,7.445714285714287,0.0,0.0,495659.0,0.0,0,0,28,15,9.84,25,38
20131226,1,6.3199539907349474e-06,0,0,0,0,0,1,0.05,0.3,36,21,6.93,0.10571428571428573,0.04285714285714286,36.0,24.714285714285715,7.445714285714287,0.0,0.0,495659.0,0.0,0,0,28,15,9.84,25,38
20131227,0,0.0,1,0,0,0,0,0,0,0,35,28,11.63,0.10571428571428573,0.04285714285714286,33.285714285714285,22.857142857142858,7.477142857142858,0.0,0.0,497684.0,0.0,0.05,0.3,36,21,6.93,25,38
20131227,2,1.60333493666827e-05,0,1,0,0,0,0,0,0,35,28,11.63,0.10571428571428573,0.04285714285714286,33.285714285714285,22.857142857142858,7.477142857142858,0.0,0.0,497684.0,0.0,0.05,0.3,36,21,6.93,25,38
20131227,0,0.0,0,0,1,0,0,0,0,0,35,28,11.63,0.10571428571428573,0.04285714285714286,33.285714285714285,22.857142857142858,7.477142857142858,0.0,0.0,497684.0,0.0,0.05,0.3,36,21,6.93,25,38
20131227,0,0.0,0,0,0,1,0,0,0,0,35,28,11.63,0.10571428571428573,0.04285714285714286,33.285714285714285,22.857142857142858,7.477142857142858,0.0,0.0,497684.0,0.0,0.05,0.3,36,21,6.93,25,38
20131227,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,35,28,11.63,0.10571428571428573,0.04285714285714286,33.285714285714285,22.857142857142858,7.477142857142858,0.0,0.0,497684.0,0.0,0.05,0.3,36,21,6.93,25,38
