STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TMAX,TMIN,AWND
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130122,0,0,25,15,14.54
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130123,0,0,17,8,14.99
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130124,0,0,21,4,17.45
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130125,0.01,0.1,24,10,12.53
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130126,0.01,0.2,25,13,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130127,0,0,32,14,13.87
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130128,0.17,1,31,21,5.59
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130129,0.01,0.1,34,27,4.47
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130130,0.06,0,60,33,14.54
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130131,0.31,0,60,32,26.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130201,0,0,34,23,17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130202,0,0,30,19,12.75
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130203,0.03,0.6,27,23,8.05
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130204,0,0,31,22,16.78
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130205,0.03,0.6,27,22,6.93
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130206,0.05,0.7,40,26,9.62
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130207,0,0,30,18,9.17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130208,0.85,10.1,34,20,25.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130209,1,14.8,20,15,21.03
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130210,0,0,36,15,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130211,0.2,0,45,20,7.38
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130212,0,0,44,36,15.21
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130213,0,0,42,30,7.16
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130214,0,0,42,32,8.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130215,0,0,47,30,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130216,0.01,0.1,38,32,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130217,0.2,5.1,32,18,21.47
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130218,0,0,33,16,19.91
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130219,0.45,0,45,26,9.62
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130220,0.01,0,43,27,17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130221,0,0,33,25,17.67
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130222,0,0,38,26,9.4
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130223,0.23,0,38,32,6.26
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130224,0.82,1.8,38,29,13.2
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130225,0.01,0.2,41,28,7.16
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130226,0,0,41,29,6.71
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130227,1.37,0,40,38,19.91
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130228,0,0,44,33,6.04
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130301,0,0,41,34,9.4
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130302,0,0,42,34,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130303,0,0,43,33,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130304,0,0,41,31,17.45
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130305,0,0,43,32,10.29
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130306,0.05,0,41,35,22.82
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130307,0.46,2.6,37,30,23.71
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130308,0.94,10.5,42,28,18.34
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130309,0,0,38,31,10.96
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130310,0,0,37,28,7.83
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130311,0,0,50,35,9.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130312,0.29,0,53,39,11.63
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130313,0,0,51,39,12.53
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130314,0,0,39,23,16.78
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130315,0,0,41,21,15.21
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130316,0,0,40,30,8.28
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130317,0,0,38,25,11.41
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130318,0.12,0.9,33,21,10.29
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130319,1.35,6.3,36,28,22.15
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130320,0,0,39,26,14.32
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130321,0.02,0.3,35,30,5.59
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130322,0,0,40,29,12.3
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130323,0,0,44,30,16.55
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130324,0,0,48,33,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130325,0,0,44,33,13.87
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130326,0.05,0,50,34,10.51
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130327,0,0,55,36,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130328,0,0,48,38,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130329,0.01,0,56,40,8.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130330,0,0,54,40,8.05
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130331,0.03,0,59,34,9.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130401,0.12,0,62,35,14.54
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130402,0,0,42,31,17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130403,0,0,47,31,19.01
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130404,0,0,56,32,13.65
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130405,0,0,57,38,12.75
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130406,0,0,47,33,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130407,0,0,54,32,15.88
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130408,0,0,63,46,9.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130409,0.06,0,73,45,8.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130410,0.19,0,54,45,6.04
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130411,0.04,0,49,42,6.93
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130412,0.35,0,43,38,19.01
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130413,0.02,0,51,36,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130414,0,0,55,42,10.51
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130415,0,0,49,38,10.51
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130416,0,0,64,39,14.99
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130417,0,0,66,47,9.62
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130418,0,0,63,45,13.65
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130419,0.05,0,75,53,17.9
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130420,0.38,0,65,44,14.99
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130421,0,0,50,37,10.74
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130422,0,0,49,36,13.87
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130423,0.13,0,43,41,17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130424,0,0,69,43,14.54
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130425,0.03,0,66,48,10.74
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130426,0,0,52,44,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130427,0,0,56,42,7.38
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130428,0,0,63,44,9.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130429,0,0,68,48,9.62
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130430,0,0,61,47,7.38
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130501,0,0,60,45,6.26
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130502,0,0,70,47,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130503,0,0,53,44,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130504,0,0,52,44,9.17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130505,0,0,53,40,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130506,0,0,55,43,6.93
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130507,0,0,72,47,9.4
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130508,0.37,0,66,53,10.96
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130509,0.61,0,63,53,4.92
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130510,0.06,0,69,56,6.71
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130511,0.02,0,72,59,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130512,0.04,0,73,51,10.74
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130513,0,0,60,46,12.3
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130514,0,0,60,44,11.41
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130515,0,0,67,44,10.51
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130516,0,0,82,53,13.2
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130517,0,0,70,54,11.63
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130518,0,0,67,51,10.29
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130519,0.17,0,63,50,8.05
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130520,0.04,0,82,56,6.49
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130521,0.01,0,66,52,9.62
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130522,0.05,0,60,51,8.05
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130523,0.05,0,77,53,10.29
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130524,0.57,0,70,51,9.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130525,0.34,0,54,42,14.09
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130526,0.05,0,60,41,15.88
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130527,0,0,73,47,9.84
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130528,0,0,64,51,6.71
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130529,0.84,0,70,57,6.49
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130530,0,0,88,65,10.74
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130531,0,0,94,72,10.96
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130601,0,0,92,70,13.42
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130602,0,0,88,68,15.66
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130603,0.71,0,77,62,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130604,0,0,73,55,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130605,0,0,72,57,8.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130606,0.02,0,69,57,9.17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130607,3.07,0,58,55,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130608,0.54,0,79,55,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130609,0,0,80,61,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130610,0.88,0,69,58,8.28
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130611,1.38,0,64,56,9.17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130612,0.07,0,71,56,11.63
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130613,0.72,0,67,53,8.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130614,1.02,0,74,53,11.18
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130615,0,0,80,62,10.51
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130616,0,0,77,61,10.51
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130617,0.43,0,87,63,11.18
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130618,0.63,0,71,59,6.93
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130619,0,0,71,58,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130620,0,0,77,58,9.17
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130621,0,0,84,61,8.28
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130622,0,0,85,65,12.3
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130623,0,0,91,66,13.2
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130624,0.33,0,95,70,11.41
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130625,0,0,92,69,11.86
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130626,0.04,0,84,64,6.93
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130627,0.03,0,66,61,7.16
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130628,0.45,0,81,62,13.42
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130629,0.07,0,83,70,12.3
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130630,0.11,0,84,69,10.29
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130701,0.03,0,85,71,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130702,0,0,82,61,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130703,0,0,91,62,12.3
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130704,0,0,94,75,12.08
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130705,0,0,95,79,12.53
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130706,0,0,93,79,11.41
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130707,0,0,93,75,7.61
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130708,0.01,0,85,66,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130709,0,0,72,65,5.82
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130710,0.01,0,86,67,10.07
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130711,0.17,0,82,73,8.05
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130712,0,0,74,66,12.75
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130713,0,0,72,66,6.49
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130714,0,0,93,69,4.92
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130715,0,0,92,74,6.93
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130716,0.01,0,93,75,6.49
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130717,0,0,95,73,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130718,0,0,91,76,10.29
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130719,0,0,99,78,14.99
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130720,0,0,96,79,12.75
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130721,0.01,0,79,68,8.95
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130722,0,0,76,68,7.38
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130723,1.76,0,82,68,6.04
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130724,0,0,88,66,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130725,0.27,0,66,60,10.74
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130726,1,0,72,62,11.18
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130727,0,0,84,62,8.72
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130728,0.01,0,75,67,6.49
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130729,0.33,0,81,66,6.71
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130730,0,0,84,66,8.5
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130731,0,0,79,68,8.05
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130801,0,0,82,66,9.62
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20130802,0.13,0,85,66,8.28
