Date,Emergencies,Per Cap Emergencies,income0,income1,income2,income3,income4,income5,Precipitation,Snow,Tmax,Tmin,Awnd,Avg Precipitation,Avg Snow,Avg Tmax,Avg Tmin,Avg Awnd,Yester Precipitation,Yester Snow,Yester Tmax,Yester Tmin,Yester Awnd,Avg Low,Avg High
20131014,5,7.566471451703213e-05,1,0,0,0,0,0,0,0,61,44,5.82,0.0,0.0,53.0,42.142857142857146,7.255714285714285,0,0,61,49,8.5,47,62
20131014,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,61,44,5.82,0.0,0.0,53.0,42.142857142857146,7.255714285714285,0,0,61,49,8.5,47,62
20131014,3,3.951111579391002e-05,0,0,1,0,0,0,0,0,61,44,5.82,0.0,0.0,53.0,42.142857142857146,7.255714285714285,0,0,61,49,8.5,47,62
20131014,2,1.6477722119694175e-05,0,0,0,1,0,0,0,0,61,44,5.82,0.0,0.0,53.0,42.142857142857146,7.255714285714285,0,0,61,49,8.5,47,62
20131014,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,61,44,5.82,0.0,0.0,53.0,42.142857142857146,7.255714285714285,0,0,61,49,8.5,47,62
20131014,3,1.895986197220484e-05,0,0,0,0,0,1,0,0,61,44,5.82,0.0,0.0,53.0,42.142857142857146,7.255714285714285,0,0,61,49,8.5,47,62
20131015,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,64,52,6.26,0.0,0.0,53.42857142857143,42.57142857142857,6.807142857142856,0,0,61,44,5.82,47,62
20131015,2,1.60333493666827e-05,0,1,0,0,0,0,0,0,64,52,6.26,0.0,0.0,53.42857142857143,42.57142857142857,6.807142857142856,0,0,61,44,5.82,47,62
20131015,3,3.951111579391002e-05,0,0,1,0,0,0,0,0,64,52,6.26,0.0,0.0,53.42857142857143,42.57142857142857,6.807142857142856,0,0,61,44,5.82,47,62
20131015,4,3.295544423938835e-05,0,0,0,1,0,0,0,0,64,52,6.26,0.0,0.0,53.42857142857143,42.57142857142857,6.807142857142856,0,0,61,44,5.82,47,62
20131015,3,1.8798523689272935e-05,0,0,0,0,1,0,0,0,64,52,6.26,0.0,0.0,53.42857142857143,42.57142857142857,6.807142857142856,0,0,61,44,5.82,47,62
20131015,2,1.2639907981469895e-05,0,0,0,0,0,1,0,0,64,52,6.26,0.0,0.0,53.42857142857143,42.57142857142857,6.807142857142856,0,0,61,44,5.82,47,62
20131016,3,4.539882871021928e-05,1,0,0,0,0,0,0,0,62,51,5.14,0.0,0.0,53.57142857142857,43.0,6.454285714285713,0,0,64,52,6.26,46,61
20131016,0,0.0,0,1,0,0,0,0,0,0,62,51,5.14,0.0,0.0,53.57142857142857,43.0,6.454285714285713,0,0,64,52,6.26,46,61
20131016,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,62,51,5.14,0.0,0.0,53.57142857142857,43.0,6.454285714285713,0,0,64,52,6.26,46,61
20131016,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,62,51,5.14,0.0,0.0,53.57142857142857,43.0,6.454285714285713,0,0,64,52,6.26,46,61
20131016,2,1.2532349126181957e-05,0,0,0,0,1,0,0,0,62,51,5.14,0.0,0.0,53.57142857142857,43.0,6.454285714285713,0,0,64,52,6.26,46,61
20131016,4,2.527981596293979e-05,0,0,0,0,0,1,0,0,62,51,5.14,0.0,0.0,53.57142857142857,43.0,6.454285714285713,0,0,64,52,6.26,46,61
20131017,2,3.026588580681285e-05,1,0,0,0,0,0,0.03,0,73,54,8.5,0.004285714285714286,0.0,54.57142857142857,43.285714285714285,6.645714285714285,0,0,62,51,5.14,46,61
20131017,3,2.405002405002405e-05,0,1,0,0,0,0,0.03,0,73,54,8.5,0.004285714285714286,0.0,54.57142857142857,43.285714285714285,6.645714285714285,0,0,62,51,5.14,46,61
20131017,2,2.634074386260668e-05,0,0,1,0,0,0,0.03,0,73,54,8.5,0.004285714285714286,0.0,54.57142857142857,43.285714285714285,6.645714285714285,0,0,62,51,5.14,46,61
20131017,2,1.6477722119694175e-05,0,0,0,1,0,0,0.03,0,73,54,8.5,0.004285714285714286,0.0,54.57142857142857,43.285714285714285,6.645714285714285,0,0,62,51,5.14,46,61
20131017,1,6.2661745630909785e-06,0,0,0,0,1,0,0.03,0,73,54,8.5,0.004285714285714286,0.0,54.57142857142857,43.285714285714285,6.645714285714285,0,0,62,51,5.14,46,61
20131017,4,2.527981596293979e-05,0,0,0,0,0,1,0.03,0,73,54,8.5,0.004285714285714286,0.0,54.57142857142857,43.285714285714285,6.645714285714285,0,0,62,51,5.14,46,61
20131018,1,1.5132942903406426e-05,1,0,0,0,0,0,0.02,0,70,56,12.3,0.0071428571428571435,0.0,55.857142857142854,43.714285714285715,6.645714285714286,0.03,0,73,54,8.5,46,61
20131018,4,3.20666987333654e-05,0,1,0,0,0,0,0.02,0,70,56,12.3,0.0071428571428571435,0.0,55.857142857142854,43.714285714285715,6.645714285714286,0.03,0,73,54,8.5,46,61
20131018,2,2.634074386260668e-05,0,0,1,0,0,0,0.02,0,70,56,12.3,0.0071428571428571435,0.0,55.857142857142854,43.714285714285715,6.645714285714286,0.03,0,73,54,8.5,46,61
20131018,2,1.6477722119694175e-05,0,0,0,1,0,0,0.02,0,70,56,12.3,0.0071428571428571435,0.0,55.857142857142854,43.714285714285715,6.645714285714286,0.03,0,73,54,8.5,46,61
20131018,1,6.2661745630909785e-06,0,0,0,0,1,0,0.02,0,70,56,12.3,0.0071428571428571435,0.0,55.857142857142854,43.714285714285715,6.645714285714286,0.03,0,73,54,8.5,46,61
20131018,3,1.895986197220484e-05,0,0,0,0,0,1,0.02,0,70,56,12.3,0.0071428571428571435,0.0,55.857142857142854,43.714285714285715,6.645714285714286,0.03,0,73,54,8.5,46,61
20131019,0,0.0,1,0,0,0,0,0,0,0,67,50,8.5,0.0071428571428571435,0.0,56.714285714285715,43.857142857142854,6.645714285714285,0.02,0,70,56,12.3,45,60
20131019,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,67,50,8.5,0.0071428571428571435,0.0,56.714285714285715,43.857142857142854,6.645714285714285,0.02,0,70,56,12.3,45,60
20131019,0,0.0,0,0,1,0,0,0,0,0,67,50,8.5,0.0071428571428571435,0.0,56.714285714285715,43.857142857142854,6.645714285714285,0.02,0,70,56,12.3,45,60
20131019,0,0.0,0,0,0,1,0,0,0,0,67,50,8.5,0.0071428571428571435,0.0,56.714285714285715,43.857142857142854,6.645714285714285,0.02,0,70,56,12.3,45,60
20131019,3,1.8798523689272935e-05,0,0,0,0,1,0,0,0,67,50,8.5,0.0071428571428571435,0.0,56.714285714285715,43.857142857142854,6.645714285714285,0.02,0,70,56,12.3,45,60
20131019,6,3.791972394440968e-05,0,0,0,0,0,1,0,0,67,50,8.5,0.0071428571428571435,0.0,56.714285714285715,43.857142857142854,6.645714285714285,0.02,0,70,56,12.3,45,60
20131020,0,0.0,1,0,0,0,0,0,0,0,64,49,11.63,0.0071428571428571435,0.0,57.142857142857146,44.57142857142857,7.475714285714287,0,0,67,50,8.5,45,60
20131020,1,8.01667468334135e-06,0,1,0,0,0,0,0,0,64,49,11.63,0.0071428571428571435,0.0,57.142857142857146,44.57142857142857,7.475714285714287,0,0,67,50,8.5,45,60
20131020,2,2.634074386260668e-05,0,0,1,0,0,0,0,0,64,49,11.63,0.0071428571428571435,0.0,57.142857142857146,44.57142857142857,7.475714285714287,0,0,67,50,8.5,45,60
20131020,3,2.471658317954126e-05,0,0,0,1,0,0,0,0,64,49,11.63,0.0071428571428571435,0.0,57.142857142857146,44.57142857142857,7.475714285714287,0,0,67,50,8.5,45,60
20131020,3,1.8798523689272935e-05,0,0,0,0,1,0,0,0,64,49,11.63,0.0071428571428571435,0.0,57.142857142857146,44.57142857142857,7.475714285714287,0,0,67,50,8.5,45,60
20131020,3,1.895986197220484e-05,0,0,0,0,0,1,0,0,64,49,11.63,0.0071428571428571435,0.0,57.142857142857146,44.57142857142857,7.475714285714287,0,0,67,50,8.5,45,60
20131021,2,3.026588580681285e-05,1,0,0,0,0,0,0,0,68,45,8.05,0.0071428571428571435,0.0,57.714285714285715,43.57142857142857,7.731428571428572,0,0,64,49,11.63,45,60
20131021,2,1.60333493666827e-05,0,1,0,0,0,0,0,0,68,45,8.05,0.0071428571428571435,0.0,57.714285714285715,43.57142857142857,7.731428571428572,0,0,64,49,11.63,45,60
20131021,0,0.0,0,0,1,0,0,0,0,0,68,45,8.05,0.0071428571428571435,0.0,57.714285714285715,43.57142857142857,7.731428571428572,0,0,64,49,11.63,45,60
20131021,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,68,45,8.05,0.0071428571428571435,0.0,57.714285714285715,43.57142857142857,7.731428571428572,0,0,64,49,11.63,45,60
20131021,3,1.8798523689272935e-05,0,0,0,0,1,0,0,0,68,45,8.05,0.0071428571428571435,0.0,57.714285714285715,43.57142857142857,7.731428571428572,0,0,64,49,11.63,45,60
20131021,1,6.3199539907349474e-06,0,0,0,0,0,1,0,0,68,45,8.05,0.0071428571428571435,0.0,57.714285714285715,43.57142857142857,7.731428571428572,0,0,64,49,11.63,45,60
20131022,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,71,48,10.51,0.0071428571428571435,0.0,59.0,43.142857142857146,8.498571428571429,0,0,68,45,8.05,45,59
20131022,3,2.405002405002405e-05,0,1,0,0,0,0,0,0,71,48,10.51,0.0071428571428571435,0.0,59.0,43.142857142857146,8.498571428571429,0,0,68,45,8.05,45,59
20131022,0,0.0,0,0,1,0,0,0,0,0,71,48,10.51,0.0071428571428571435,0.0,59.0,43.142857142857146,8.498571428571429,0,0,68,45,8.05,45,59
20131022,0,0.0,0,0,0,1,0,0,0,0,71,48,10.51,0.0071428571428571435,0.0,59.0,43.142857142857146,8.498571428571429,0,0,68,45,8.05,45,59
20131022,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,71,48,10.51,0.0071428571428571435,0.0,59.0,43.142857142857146,8.498571428571429,0,0,68,45,8.05,45,59
20131022,5,3.159976995367474e-05,0,0,0,0,0,1,0,0,71,48,10.51,0.0071428571428571435,0.0,59.0,43.142857142857146,8.498571428571429,0,0,68,45,8.05,45,59
20131023,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,53,46,5.82,0.002857142857142857,0.0,56.142857142857146,42.0,8.115714285714287,0,0,71,48,10.51,44,59
20131023,0,0.0,0,1,0,0,0,0,0,0,53,46,5.82,0.002857142857142857,0.0,56.142857142857146,42.0,8.115714285714287,0,0,71,48,10.51,44,59
20131023,2,2.634074386260668e-05,0,0,1,0,0,0,0,0,53,46,5.82,0.002857142857142857,0.0,56.142857142857146,42.0,8.115714285714287,0,0,71,48,10.51,44,59
20131023,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,53,46,5.82,0.002857142857142857,0.0,56.142857142857146,42.0,8.115714285714287,0,0,71,48,10.51,44,59
20131023,4,2.5064698252363914e-05,0,0,0,0,1,0,0,0,53,46,5.82,0.002857142857142857,0.0,56.142857142857146,42.0,8.115714285714287,0,0,71,48,10.51,44,59
20131023,3,1.895986197220484e-05,0,0,0,0,0,1,0,0,53,46,5.82,0.002857142857142857,0.0,56.142857142857146,42.0,8.115714285714287,0,0,71,48,10.51,44,59
20131024,0,0.0,1,0,0,0,0,0,0,0,56,43,13.65,0.0,0.0,54.142857142857146,40.142857142857146,8.30857142857143,0,0,53,46,5.82,44,59
20131024,0,0.0,0,1,0,0,0,0,0,0,56,43,13.65,0.0,0.0,54.142857142857146,40.142857142857146,8.30857142857143,0,0,53,46,5.82,44,59
20131024,2,2.634074386260668e-05,0,0,1,0,0,0,0,0,56,43,13.65,0.0,0.0,54.142857142857146,40.142857142857146,8.30857142857143,0,0,53,46,5.82,44,59
20131024,4,3.295544423938835e-05,0,0,0,1,0,0,0,0,56,43,13.65,0.0,0.0,54.142857142857146,40.142857142857146,8.30857142857143,0,0,53,46,5.82,44,59
20131024,2,1.2532349126181957e-05,0,0,0,0,1,0,0,0,56,43,13.65,0.0,0.0,54.142857142857146,40.142857142857146,8.30857142857143,0,0,53,46,5.82,44,59
20131024,2,1.2639907981469895e-05,0,0,0,0,0,1,0,0,56,43,13.65,0.0,0.0,54.142857142857146,40.142857142857146,8.30857142857143,0,0,53,46,5.82,44,59
20131025,2,3.026588580681285e-05,1,0,0,0,0,0,0,0,52,39,10.51,0.0,0.0,52.0,38.57142857142857,8.595714285714287,0,0,56,43,13.65,44,58
20131025,3,2.405002405002405e-05,0,1,0,0,0,0,0,0,52,39,10.51,0.0,0.0,52.0,38.57142857142857,8.595714285714287,0,0,56,43,13.65,44,58
20131025,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,52,39,10.51,0.0,0.0,52.0,38.57142857142857,8.595714285714287,0,0,56,43,13.65,44,58
20131025,4,3.295544423938835e-05,0,0,0,1,0,0,0,0,52,39,10.51,0.0,0.0,52.0,38.57142857142857,8.595714285714287,0,0,56,43,13.65,44,58
20131025,3,1.8798523689272935e-05,0,0,0,0,1,0,0,0,52,39,10.51,0.0,0.0,52.0,38.57142857142857,8.595714285714287,0,0,56,43,13.65,44,58
20131025,0,0.0,0,0,0,0,0,1,0,0,52,39,10.51,0.0,0.0,52.0,38.57142857142857,8.595714285714287,0,0,56,43,13.65,44,58
20131026,0,0.0,1,0,0,0,0,0,0,0,57,37,13.2,0.0,0.0,51.0,36.857142857142854,8.819999999999999,0,0,52,39,10.51,43,58
20131026,2,1.60333493666827e-05,0,1,0,0,0,0,0,0,57,37,13.2,0.0,0.0,51.0,36.857142857142854,8.819999999999999,0,0,52,39,10.51,43,58
20131026,2,2.634074386260668e-05,0,0,1,0,0,0,0,0,57,37,13.2,0.0,0.0,51.0,36.857142857142854,8.819999999999999,0,0,52,39,10.51,43,58
20131026,2,1.6477722119694175e-05,0,0,0,1,0,0,0,0,57,37,13.2,0.0,0.0,51.0,36.857142857142854,8.819999999999999,0,0,52,39,10.51,43,58
20131026,2,1.2532349126181957e-05,0,0,0,0,1,0,0,0,57,37,13.2,0.0,0.0,51.0,36.857142857142854,8.819999999999999,0,0,52,39,10.51,43,58
20131026,4,2.527981596293979e-05,0,0,0,0,0,1,0,0,57,37,13.2,0.0,0.0,51.0,36.857142857142854,8.819999999999999,0,0,52,39,10.51,43,58
20131027,3,4.539882871021928e-05,1,0,0,0,0,0,0.03,0,57,44,12.53,0.004285714285714286,0.0,49.42857142857143,36.714285714285715,9.459999999999999,0,0,57,37,13.2,43,58
20131027,1,8.01667468334135e-06,0,1,0,0,0,0,0.03,0,57,44,12.53,0.004285714285714286,0.0,49.42857142857143,36.714285714285715,9.459999999999999,0,0,57,37,13.2,43,58
20131027,0,0.0,0,0,1,0,0,0,0.03,0,57,44,12.53,0.004285714285714286,0.0,49.42857142857143,36.714285714285715,9.459999999999999,0,0,57,37,13.2,43,58
20131027,0,0.0,0,0,0,1,0,0,0.03,0,57,44,12.53,0.004285714285714286,0.0,49.42857142857143,36.714285714285715,9.459999999999999,0,0,57,37,13.2,43,58
20131027,0,0.0,0,0,0,0,1,0,0.03,0,57,44,12.53,0.004285714285714286,0.0,49.42857142857143,36.714285714285715,9.459999999999999,0,0,57,37,13.2,43,58
20131027,2,1.2639907981469895e-05,0,0,0,0,0,1,0.03,0,57,44,12.53,0.004285714285714286,0.0,49.42857142857143,36.714285714285715,9.459999999999999,0,0,57,37,13.2,43,58
20131028,4,6.05317716136257e-05,1,0,0,0,0,0,0,0,60,39,12.3,0.004285714285714286,0.0,47.857142857142854,35.42857142857143,9.715714285714284,0.03,0,57,44,12.53,43,57
20131028,6,4.81000481000481e-05,0,1,0,0,0,0,0,0,60,39,12.3,0.004285714285714286,0.0,47.857142857142854,35.42857142857143,9.715714285714284,0.03,0,57,44,12.53,43,57
20131028,1,1.317037193130334e-05,0,0,1,0,0,0,0,0,60,39,12.3,0.004285714285714286,0.0,47.857142857142854,35.42857142857143,9.715714285714284,0.03,0,57,44,12.53,43,57
20131028,1,8.238861059847087e-06,0,0,0,1,0,0,0,0,60,39,12.3,0.004285714285714286,0.0,47.857142857142854,35.42857142857143,9.715714285714284,0.03,0,57,44,12.53,43,57
20131028,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,60,39,12.3,0.004285714285714286,0.0,47.857142857142854,35.42857142857143,9.715714285714284,0.03,0,57,44,12.53,43,57
20131028,8,5.055963192587958e-05,0,0,0,0,0,1,0,0,60,39,12.3,0.004285714285714286,0.0,47.857142857142854,35.42857142857143,9.715714285714284,0.03,0,57,44,12.53,43,57
20131029,0,0.0,1,0,0,0,0,0,0,0,49,35,6.93,0.004285714285714286,0.0,47.285714285714285,33.857142857142854,9.874285714285714,0,0,60,39,12.3,43,57
20131029,5,4.008337341670675e-05,0,1,0,0,0,0,0,0,49,35,6.93,0.004285714285714286,0.0,47.285714285714285,33.857142857142854,9.874285714285714,0,0,60,39,12.3,43,57
20131029,2,2.634074386260668e-05,0,0,1,0,0,0,0,0,49,35,6.93,0.004285714285714286,0.0,47.285714285714285,33.857142857142854,9.874285714285714,0,0,60,39,12.3,43,57
20131029,3,2.471658317954126e-05,0,0,0,1,0,0,0,0,49,35,6.93,0.004285714285714286,0.0,47.285714285714285,33.857142857142854,9.874285714285714,0,0,60,39,12.3,43,57
20131029,0,0.0,0,0,0,0,1,0,0,0,49,35,6.93,0.004285714285714286,0.0,47.285714285714285,33.857142857142854,9.874285714285714,0,0,60,39,12.3,43,57
20131029,4,2.527981596293979e-05,0,0,0,0,0,1,0,0,49,35,6.93,0.004285714285714286,0.0,47.285714285714285,33.857142857142854,9.874285714285714,0,0,60,39,12.3,43,57
20131030,3,4.539882871021928e-05,1,0,0,0,0,0,0.05,0,53,39,3.8,0.011428571428571429,0.0,46.857142857142854,33.285714285714285,8.467142857142857,0,0,49,35,6.93,42,57
20131030,3,2.405002405002405e-05,0,1,0,0,0,0,0.05,0,53,39,3.8,0.011428571428571429,0.0,46.857142857142854,33.285714285714285,8.467142857142857,0,0,49,35,6.93,42,57
20131030,2,2.634074386260668e-05,0,0,1,0,0,0,0.05,0,53,39,3.8,0.011428571428571429,0.0,46.857142857142854,33.285714285714285,8.467142857142857,0,0,49,35,6.93,42,57
20131030,3,2.471658317954126e-05,0,0,0,1,0,0,0.05,0,53,39,3.8,0.011428571428571429,0.0,46.857142857142854,33.285714285714285,8.467142857142857,0,0,49,35,6.93,42,57
20131030,3,1.8798523689272935e-05,0,0,0,0,1,0,0.05,0,53,39,3.8,0.011428571428571429,0.0,46.857142857142854,33.285714285714285,8.467142857142857,0,0,49,35,6.93,42,57
20131030,1,6.3199539907349474e-06,0,0,0,0,0,1,0.05,0,53,39,3.8,0.011428571428571429,0.0,46.857142857142854,33.285714285714285,8.467142857142857,0,0,49,35,6.93,42,57
20131031,0,0.0,1,0,0,0,0,0,0.03,0,63,40,8.28,0.015714285714285715,0.0,48.42857142857143,33.42857142857143,8.148571428571428,0.05,0,53,39,3.8,42,57
20131031,1,8.01667468334135e-06,0,1,0,0,0,0,0.03,0,63,40,8.28,0.015714285714285715,0.0,48.42857142857143,33.42857142857143,8.148571428571428,0.05,0,53,39,3.8,42,57
20131031,3,3.951111579391002e-05,0,0,1,0,0,0,0.03,0,63,40,8.28,0.015714285714285715,0.0,48.42857142857143,33.42857142857143,8.148571428571428,0.05,0,53,39,3.8,42,57
20131031,3,2.471658317954126e-05,0,0,0,1,0,0,0.03,0,63,40,8.28,0.015714285714285715,0.0,48.42857142857143,33.42857142857143,8.148571428571428,0.05,0,53,39,3.8,42,57
20131031,1,6.2661745630909785e-06,0,0,0,0,1,0,0.03,0,63,40,8.28,0.015714285714285715,0.0,48.42857142857143,33.42857142857143,8.148571428571428,0.05,0,53,39,3.8,42,57
20131031,3,1.895986197220484e-05,0,0,0,0,0,1,0.03,0,63,40,8.28,0.015714285714285715,0.0,48.42857142857143,33.42857142857143,8.148571428571428,0.05,0,53,39,3.8,42,57
20131101,0,0.0,1,0,0,0,0,0,0.03,0,72,60,21.03,0.02,0.0,50.57142857142857,36.714285714285715,9.267142857142858,0.03,0,63,40,8.28,42,57
20131101,7,5.611672278338945e-05,0,1,0,0,0,0,0.03,0,72,60,21.03,0.02,0.0,50.57142857142857,36.714285714285715,9.267142857142858,0.03,0,63,40,8.28,42,57
20131101,6,7.902223158782004e-05,0,0,1,0,0,0,0.03,0,72,60,21.03,0.02,0.0,50.57142857142857,36.714285714285715,9.267142857142858,0.03,0,63,40,8.28,42,57
20131101,1,8.238861059847087e-06,0,0,0,1,0,0,0.03,0,72,60,21.03,0.02,0.0,50.57142857142857,36.714285714285715,9.267142857142858,0.03,0,63,40,8.28,42,57
20131101,4,2.5064698252363914e-05,0,0,0,0,1,0,0.03,0,72,60,21.03,0.02,0.0,50.57142857142857,36.714285714285715,9.267142857142858,0.03,0,63,40,8.28,42,57
20131101,3,1.895986197220484e-05,0,0,0,0,0,1,0.03,0,72,60,21.03,0.02,0.0,50.57142857142857,36.714285714285715,9.267142857142858,0.03,0,63,40,8.28,42,57
20131102,2,3.026588580681285e-05,1,0,0,0,0,0,0,0,66,50,4.7,0.015714285714285715,0.0,51.857142857142854,37.57142857142857,8.148571428571428,0.03,0,72,60,21.03,42,56
20131102,2,1.60333493666827e-05,0,1,0,0,0,0,0,0,66,50,4.7,0.015714285714285715,0.0,51.857142857142854,37.57142857142857,8.148571428571428,0.03,0,72,60,21.03,42,56
20131102,2,2.634074386260668e-05,0,0,1,0,0,0,0,0,66,50,4.7,0.015714285714285715,0.0,51.857142857142854,37.57142857142857,8.148571428571428,0.03,0,72,60,21.03,42,56
20131102,2,1.6477722119694175e-05,0,0,0,1,0,0,0,0,66,50,4.7,0.015714285714285715,0.0,51.857142857142854,37.57142857142857,8.148571428571428,0.03,0,72,60,21.03,42,56
20131102,1,6.2661745630909785e-06,0,0,0,0,1,0,0,0,66,50,4.7,0.015714285714285715,0.0,51.857142857142854,37.57142857142857,8.148571428571428,0.03,0,72,60,21.03,42,56
20131102,4,2.527981596293979e-05,0,0,0,0,0,1,0,0,66,50,4.7,0.015714285714285715,0.0,51.857142857142854,37.57142857142857,8.148571428571428,0.03,0,72,60,21.03,42,56
20131103,3,4.539882871021928e-05,1,0,0,0,0,0,0.03,0,53,34,10.74,0.02,0.0,50.857142857142854,36.857142857142854,7.925714285714285,0,0,66,50,4.7,41,56
20131103,3,2.405002405002405e-05,0,1,0,0,0,0,0.03,0,53,34,10.74,0.02,0.0,50.857142857142854,36.857142857142854,7.925714285714285,0,0,66,50,4.7,41,56
20131103,2,2.634074386260668e-05,0,0,1,0,0,0,0.03,0,53,34,10.74,0.02,0.0,50.857142857142854,36.857142857142854,7.925714285714285,0,0,66,50,4.7,41,56
20131103,3,2.471658317954126e-05,0,0,0,1,0,0,0.03,0,53,34,10.74,0.02,0.0,50.857142857142854,36.857142857142854,7.925714285714285,0,0,66,50,4.7,41,56
20131103,2,1.2532349126181957e-05,0,0,0,0,1,0,0.03,0,53,34,10.74,0.02,0.0,50.857142857142854,36.857142857142854,7.925714285714285,0,0,66,50,4.7,41,56
20131103,4,2.527981596293979e-05,0,0,0,0,0,1,0.03,0,53,34,10.74,0.02,0.0,50.857142857142854,36.857142857142854,7.925714285714285,0,0,66,50,4.7,41,56
20131104,1,1.5132942903406426e-05,1,0,0,0,0,0,0,0,42,31,8.72,0.02,0.0,49.857142857142854,36.285714285714285,8.18142857142857,0.03,0,53,34,10.74,41,56
20131104,3,2.405002405002405e-05,0,1,0,0,0,0,0,0,42,31,8.72,0.02,0.0,49.857142857142854,36.285714285714285,8.18142857142857,0.03,0,53,34,10.74,41,56
20131104,4,5.268148772521336e-05,0,0,1,0,0,0,0,0,42,31,8.72,0.02,0.0,49.857142857142854,36.285714285714285,8.18142857142857,0.03,0,53,34,10.74,41,56
20131104,4,3.295544423938835e-05,0,0,0,1,0,0,0,0,42,31,8.72,0.02,0.0,49.857142857142854,36.285714285714285,8.18142857142857,0.03,0,53,34,10.74,41,56
