Id,Zipcode,Average Income,Date,Time,NatureCode,Hour
130157559,2122,35637,20130317,4:39,CARST ,4
130157588,2215,47086,20130317,5:30,IVPER ,5
130157630,2118,76958,20130317,7:05,EDP2  ,7
130157842,2124,34556,20130317,10:26,UNK   ,10
130157849,2116,248469,20130317,10:30,FIGHT ,10
130157863,2127,51319,20130317,10:44,SDNDTH,10
130158109,2124,34556,20130317,13:18,STAB  ,13
130158161,2135,41090,20130317,13:47,UNK   ,13
130158320,2135,41090,20130317,15:04,UNCONS,15
130158372,2118,76958,20130317,15:37,CARST ,15
130158395,2127,51319,20130317,15:40,IVPER ,15
130158594,2127,51319,20130317,16:30,IVPER ,16
130158528,2135,41090,20130317,16:35,ALARMI,16
130158664,2116,248469,20130317,16:58,INJOFF,16
130158722,2124,34556,20130317,17:30,INJOFF,17
130158781,2110,340744,20130317,19:00,OVRDOS,19
130159191,2215,47086,20130317,22:44,IVPER ,22
130159208,2134,34374,20130317,22:59,IVPER ,22
130159267,2126,33468,20130317,23:55,REQP  ,23
130159415,2135,41090,20130318,1:24,EDP2  ,1
130159595,2130,53882,20130318,6:31,IVPER ,6
130159611,2125,33654,20130318,6:45,CARST ,6
130159646,2130,53882,20130318,7:33,CARST ,7
130159780,2136,40753,20130318,8:59,EDP2  ,8
130159808,2128,31671,20130318,9:15,IVPER ,9
130159887,2215,47086,20130318,10:04,UNCONS,10
130159909,2115,81842,20130318,10:15,REQEP ,10
130159985,2108,429103,20130318,10:56,IVPER ,10
130160085,2114,131324,20130318,11:58,REQPE ,11
130160105,2128,31671,20130318,12:20,IVPER ,12
130160260,2118,76958,20130318,13:30,CARST ,13
130160268,2128,31671,20130318,13:43,UNCONS,13
130160296,2127,51319,20130318,13:45,REQEP ,13
130160444,2122,35637,20130318,15:16,EDP2  ,15
130160548,2116,248469,20130318,16:31,IVPER ,16
130160660,2125,33654,20130318,16:54,IVPER ,16
130160869,2134,34374,20130318,18:00,OVRDOS,18
130160956,2121,26412,20130318,19:11,CARST ,19
130160970,2136,40753,20130318,19:15,LANTEN,19
130161554,2125,33654,20130319,2:59,IVPER ,2
130163230,2118,76958,20130319,5:40,IVPER ,5
130161955,2120,28454,20130319,10:00,UNCONS,10
130162161,2115,81842,20130319,10:50,INJOFF,10
130597459,2119,29044,20130319,12:00,IVPER ,12
130162511,2136,40753,20130319,15:26,CARST ,15
130162967,2130,53882,20130319,19:44,OVRDOS,19
130163346,2134,34374,20130320,0:57,EDP2  ,0
130165309,2116,248469,20130320,2:30,INJOFF,2
130163491,2118,76958,20130320,5:21,EDP2  ,5
130165233,2118,76958,20130320,6:12,IVPER ,6
130163537,2130,53882,20130320,6:30,INJOFF,6
130165234,2118,76958,20130320,6:45,IVPER ,6
130163589,2131,44964,20130320,7:52,EDP2  ,7
130163712,2125,33654,20130320,8:35,EDP2  ,8
130164475,2128,31671,20130320,11:00,INJOFF,11
130164171,2129,88373,20130320,12:17,EDP2  ,12
130164356,2124,34556,20130320,13:40,EDP2  ,13
130164366,2126,33468,20130320,13:44,IVPER ,13
130164428,2126,33468,20130320,14:09,EDP2  ,14
130166381,2127,51319,20130320,14:15,INJRPT,14
130164770,2171,54350,20130320,17:01,OVRDOS,17
130164927,2129,88373,20130320,18:15,UNCONS,18
130165096,2127,51319,20130320,19:44,EDP2  ,19
130165315,2132,63549,20130320,21:35,IVPER ,21
130165702,2124,34556,20130321,3:45,EDP2  ,3
130165804,2130,53882,20130321,7:02,CARST ,7
130165951,2122,35637,20130321,8:50,CHOKE ,8
130166056,2127,51319,20130321,9:36,ALARMI,9
130166254,2127,51319,20130321,11:25,CARST ,11
130166305,2124,34556,20130321,11:49,UNK   ,11
130166319,2136,40753,20130321,11:58,OVRDOS,11
130166372,2127,51319,20130321,12:25,FIGHT ,12
130166399,2199,311283,20130321,12:39,UNCONS,12
130168558,2118,76958,20130321,12:49,EDP2  ,12
130167341,2131,44964,20130321,12:50,INJOFF,12
130166554,2116,248469,20130321,13:55,UNK   ,13
130166824,2129,88373,20130321,16:15,UNCONS,16
130166892,2131,44964,20130321,16:31,CARST ,16
130167088,2119,29044,20130321,18:05,IVPER ,18
130167124,2127,51319,20130321,18:16,IVPER ,18
130167423,2124,34556,20130321,21:18,CARST ,21
130167599,2131,44964,20130321,23:22,DISTRB,23
130167645,2215,47086,20130322,0:10,CARST ,0
130167814,2210,122063,20130322,2:24,EDP2  ,2
130168276,2134,34374,20130322,10:17,MSNCOM,10
130168394,2125,33654,20130322,11:28,UNK   ,11
130168494,2124,34556,20130322,12:26,IVPER ,12
130168548,2122,35637,20130322,12:42,EDP2  ,12
130168982,2122,35637,20130322,16:03,UNK   ,16
130169010,2199,311283,20130322,16:20,IVPER ,16
130169389,2109,238741,20130322,18:15,OVRDOS,18
130169359,2131,44964,20130322,19:27,IVPER ,19
130169427,2124,34556,20130322,20:20,VANIP ,20
130169562,2116,248469,20130322,21:15,UNCONS,21
130169567,2215,47086,20130322,21:17,IVPER ,21
130169770,2122,35637,20130322,22:00,INJOFF,22
130169756,2122,35637,20130322,23:17,EDP2  ,23
130169791,2121,26412,20130323,0:06,CARST ,0
130169953,2135,41090,20130323,0:45,REQP  ,0
130169928,2127,51319,20130323,0:54,IVPER ,0
130170027,2108,429103,20130323,1:45,EDP2  ,1
130170246,2122,35637,20130323,5:27,CARST ,5
130170405,2122,35637,20130323,8:50,EDP2  ,8
130170559,2127,51319,20130323,10:42,UNK   ,10
130170586,2124,34556,20130323,10:50,EDP2  ,10
130170617,2130,53882,20130323,11:12,CARST ,11
130170637,2127,51319,20130323,11:27,UNCONS,11
130170711,2125,33654,20130323,12:14,UNK   ,12
130170882,2121,26412,20130323,13:48,IVPREM,13
130170919,2125,33654,20130323,14:13,REQP  ,14
130171168,2126,33468,20130323,16:44,SDNDTH,16
130171364,2121,26412,20130323,18:14,EDP2  ,18
130171428,2124,34556,20130323,18:53,NIDV  ,18
130171397,2116,248469,20130323,19:00,UNCONS,19
130171752,2134,34374,20130323,21:46,OVRDOS,21
130171951,2122,35637,20130324,0:09,SDNDTH,0
130172008,2122,35637,20130324,0:41,REQP  ,0
130172163,2130,53882,20130324,1:00,EDP2  ,1
130172159,2134,34374,20130324,2:10,UNCONS,2
130172326,2135,41090,20130324,6:00,CARST ,6
130172387,2124,34556,20130324,7:25,INJRPT,7
130172615,2127,51319,20130324,10:51,REQP  ,10
130173020,2128,31671,20130324,15:10,EDP2  ,15
130173317,2128,31671,20130324,17:58,EDP2  ,17
130173798,2121,26412,20130324,18:00,INJRPT,18
130173343,2136,40753,20130324,18:15,EDP2  ,18
130173457,2135,41090,20130324,19:00,IVPER ,19
130173591,2131,44964,20130324,20:15,INJOFF,20
130173542,2130,53882,20130324,20:45,VICDOG,20
130173633,2134,34374,20130324,21:06,EDP2  ,21
130173700,2136,40753,20130324,21:45,NIDV  ,21
130173742,2130,53882,20130324,22:14,IVPER ,22
130173785,2128,31671,20130324,23:00,OVRDOS,23
130173809,2129,88373,20130324,23:22,CARST ,23
130174062,2116,248469,20130325,4:36,AOD   ,4
130174081,2110,340744,20130325,5:47,CARST ,5
130174114,2135,41090,20130325,6:35,CARST ,6
130174456,2135,41090,20130325,10:10,IVPER ,10
130174527,2135,41090,20130325,10:40,UNCONS,10
130174844,2121,26412,20130325,13:16,UNCONS,13
130174937,2127,51319,20130325,13:42,REQEP ,13
130175028,2120,28454,20130325,14:00,INVEST,14
130175575,2124,34556,20130325,18:03,REQP  ,18
130175635,2131,44964,20130325,18:30,EDP2  ,18
130175623,2113,56887,20130325,18:45,ALARMM,18
130175651,2114,131324,20130325,18:47,REQP  ,18
130175668,2121,26412,20130325,18:55,EDP2  ,18
130175676,2132,63549,20130325,18:57,EDP2  ,18
130176100,2134,34374,20130325,23:15,DVIP  ,23
130176197,2121,26412,20130326,0:39,IVPER ,0
130176237,2128,31671,20130326,1:12,IVPER ,1
130176274,2115,81842,20130326,1:35,IVPER ,1
130176375,2215,47086,20130326,3:20,IVPER ,3
130176756,2132,63549,20130326,8:00,NIDV  ,8
130176586,2122,35637,20130326,8:30,REQEP ,8
130176858,2120,28454,20130326,9:13,REQEP ,9
130176849,2118,76958,20130326,10:39,EDP2  ,10
130177631,2120,28454,20130326,11:10,INJOFF,11
130176950,2130,53882,20130326,11:22,REQEP ,11
130176976,2124,34556,20130326,11:30,EDP2  ,11
130177105,2116,248469,20130326,12:44,EDP2  ,12
130177178,2124,34556,20130326,13:18,EDP2  ,13
130177554,2136,40753,20130326,14:20,INJOFF,14
130329633,2119,29044,20130326,14:30,INJOFF,14
130177496,2128,31671,20130326,15:28,CARST ,15
130465050,2125,33654,20130326,17:45,INJOFF,17
130177788,2124,34556,20130326,18:03,PKNIFE,18
130178026,2128,31671,20130326,20:08,CARST ,20
130178077,2120,28454,20130326,20:33,OVRDOS,20
130178269,2115,81842,20130326,22:31,UNK   ,22
130178265,2127,51319,20130326,22:32,EDP2  ,22
130178296,2124,34556,20130326,22:46,IVPER ,22
130178509,2132,63549,20130326,23:57,IVPER ,23
130178379,2131,44964,20130327,0:45,CARST ,0
130180591,2118,76958,20130327,1:01,IVPER ,1
130178572,2124,34556,20130327,1:30,SDNDTH,1
130180590,2118,76958,20130327,4:22,IVPER ,4
130178897,2136,40753,20130327,6:20,INJOFF,6
130178809,2131,44964,20130327,8:38,UNK   ,8
130178888,2118,76958,20130327,9:06,EDP2  ,9
130179017,2128,31671,20130327,10:00,EDP2  ,10
130179091,2127,51319,20130327,10:55,ABIP  ,10
130179184,2136,40753,20130327,11:47,DVIP  ,11
130179748,2119,29044,20130327,12:30,INJOFF,12
130179303,2124,34556,20130327,13:00,REQP  ,13
130179606,2171,54350,20130327,15:18,EDP2  ,15
130179649,2108,429103,20130327,15:30,OVRDOS,15
130179996,2115,81842,20130327,17:05,DISTRB,17
130180457,2116,248469,20130327,17:32,INJOFF,17
130180241,2109,238741,20130327,18:47,TRANSP,18
130180491,2114,131324,20130327,21:00,UNK   ,21
130180707,2131,44964,20130327,23:44,UNK   ,23
130180967,2128,31671,20130328,4:15,REQP  ,4
130181326,2122,35637,20130328,8:00,INJOFF,8
130181078,2135,41090,20130328,8:17,ALARMM,8
130181183,2124,34556,20130328,8:35,UNCONS,8
130181414,2135,41090,20130328,10:34,REQEP ,10
130181629,2128,31671,20130328,12:00,ASTEMS,12
130181737,2131,44964,20130328,12:49,REQEP ,12
130181815,2118,76958,20130328,13:14,REQEP ,13
130181956,2116,248469,20130328,14:15,UNCONS,14
130182138,2127,51319,20130328,15:26,REQEP ,15
130182623,2121,26412,20130328,18:35,IVPER ,18
130183065,2126,33468,20130328,18:40,INJOFF,18
130183064,2126,33468,20130328,18:40,INJOFF,18
130182703,2119,29044,20130328,19:13,INJOFF,19
130182815,2116,248469,20130328,20:00,PKNIFE,20
130182887,2131,44964,20130328,20:35,CARST ,20
130182949,2124,34556,20130328,21:14,EDP2  ,21
130183133,2127,51319,20130328,23:16,UNCONS,23
130183476,2119,29044,20130329,2:59,INJOFF,2
130183689,2126,33468,20130329,8:33,CARST ,8
130183826,2126,33468,20130329,9:40,OVRDOS,9
130183863,2115,81842,20130329,9:52,CARST ,9
130184196,2116,248469,20130329,12:34,INVCHD,12
130184173,2119,29044,20130329,12:35,IVPER ,12
130184211,2130,53882,20130329,12:45,ASSTPO,12
130184453,2130,53882,20130329,14:31,INVCHD,14
130184593,2132,63549,20130329,15:48,EDP2  ,15
130184709,2124,34556,20130329,16:30,EDP2  ,16
130184707,2136,40753,20130329,16:35,UNCONS,16
130184766,2124,34556,20130329,16:53,INJOFF,16
130184743,2128,31671,20130329,16:53,EDP2  ,16
130184916,2131,44964,20130329,18:05,IVPER ,18
130184928,2114,131324,20130329,18:09,OVRDOS,18
130184956,2111,167960,20130329,18:25,CARST ,18
130185463,2130,53882,20130329,22:00,IVPER ,22
130185564,2129,88373,20130329,23:20,TRAUMA,23
130185658,2131,44964,20130330,0:10,REQP  ,0
130185720,2131,44964,20130330,0:40,ALARMM,0
130185831,2134,34374,20130330,1:41,UNK   ,1
130185980,2119,29044,20130330,3:12,REQPF ,3
130186019,2120,28454,20130330,3:59,EDP2  ,3
130186097,2129,88373,20130330,6:40,CARST ,6
130186299,2131,44964,20130330,9:40,EDP2  ,9
130186611,2115,81842,20130330,12:39,IVPER ,12
130186687,2125,33654,20130330,13:21,OVRDOS,13
130186806,2128,31671,20130330,14:25,UNCONS,14
130186814,2125,33654,20130330,14:26,INVCHD,14
130186928,2109,238741,20130330,15:20,PRSCRM,15
130186977,2127,51319,20130330,16:00,IVPER ,16
130187350,2129,88373,20130330,18:40,REQP  ,18
130187346,2128,31671,20130330,18:40,REQP  ,18
130187426,2126,33468,20130330,19:00,DOGRPT,19
130188126,2135,41090,20130331,2:00,EDP2  ,2
130188454,2124,34556,20130331,9:12,EDP2  ,9
130188724,2121,26412,20130331,11:00,INJAML,11
130188591,2115,81842,20130331,11:00,UNK   ,11
130188722,2125,33654,20130331,12:41,EDP2  ,12
130188761,2129,88373,20130331,13:00,IVPER ,13
130188858,2127,51319,20130331,14:00,UNCONS,14
130188909,2119,29044,20130331,14:27,INJOFF,14
130188924,2129,88373,20130331,14:35,REQEP ,14
130189249,2135,41090,20130331,18:12,UNCONS,18
130189292,2128,31671,20130331,18:50,CHOKE ,18
130189290,2136,40753,20130331,18:50,IVPER ,18
130189339,2124,34556,20130331,19:15,IVPER ,19
130189397,2124,34556,20130331,20:02,ABRPT ,20
130189501,2131,44964,20130331,21:01,UNCONS,21
130189561,2119,29044,20130331,21:43,IVPER ,21
130189566,2125,33654,20130331,21:48,STAB  ,21
130189980,2215,47086,20130401,6:49,EDP2  ,6
130190678,2132,63549,20130401,7:15,INJRPT,7
130190316,2118,76958,20130401,10:01,REQP  ,10
130190420,2118,76958,20130401,10:30,EDP2  ,10
130190447,2132,63549,20130401,11:00,OVRDOS,11
130190495,2121,26412,20130401,11:19,MISPER,11
130191073,2125,33654,20130401,11:40,INJOFF,11
130190509,2132,63549,20130401,11:53,CARST ,11
130190808,2130,53882,20130401,13:48,INVEST,13
130190874,2128,31671,20130401,14:00,EDP2  ,14
130191139,2132,63549,20130401,16:15,PKNIFE,16
130191210,2128,31671,20130401,16:50,IVPER ,16
130191508,2125,33654,20130401,18:59,REQP  ,18
130191656,2121,26412,20130401,20:12,IVPER ,20
130192609,2121,26412,20130401,21:00,UNK   ,21
130191712,2115,81842,20130401,21:03,AOD   ,21
130192063,2124,34556,20130402,0:43,UNK   ,0
130192324,2125,33654,20130402,7:31,CARST ,7
130194022,2121,26412,20130402,8:44,JUMPER,8
130192982,2125,33654,20130402,10:30,REQEP ,10
130192917,2125,33654,20130402,12:38,CARST ,12
130192919,2119,29044,20130402,12:39,UNK   ,12
130193352,2128,31671,20130402,15:57,MVPED2,15
130193823,2114,131324,20130402,19:30,REQP  ,19
130194413,2122,35637,20130403,1:32,IVPER ,1
130196396,2118,76958,20130403,7:10,IVPER ,7
130195626,2125,33654,20130403,8:18,INJOFF,8
130197075,2136,40753,20130403,8:30,IVPER ,8
130194722,2124,34556,20130403,8:30,CD19  ,8
130195855,2127,51319,20130403,9:10,INJOFF,9
130194950,2126,33468,20130403,9:57,CARST ,9
130196154,2136,40753,20130403,13:45,INJOFF,13
130195843,2126,33468,20130403,16:38,REQP  ,16
130195882,2110,340744,20130403,16:50,UNCONS,16
130196198,2130,53882,20130403,17:10,OVRDOS,17
130195951,2116,248469,20130403,17:43,UNK   ,17
130196034,2135,41090,20130403,18:08,BURN1 ,18
130196438,2129,88373,20130403,19:15,INJOFF,19
130196214,2132,63549,20130403,19:30,CARST ,19
130196562,2124,34556,20130403,23:10,REQP  ,23
130196589,2132,63549,20130403,23:45,TRAUMA,23
130202039,2128,31671,20130404,7:00,UNK   ,7
130219898,2124,34556,20130404,8:00,EDP2  ,8
130197050,2136,40753,20130404,8:25,VICDOG,8
130197190,2132,63549,20130404,9:33,OVRDOS,9
130197348,2127,51319,20130404,10:30,REQEP ,10
130197559,2114,131324,20130404,12:12,UNCONS,12
130197690,2120,28454,20130404,13:11,IVPER ,13
130196710,2121,26412,20130404,13:24,REQP  ,13
130197872,2128,31671,20130404,14:14,IVPER ,14
130197886,2124,34556,20130404,14:20,IVPER ,14
130197915,2131,44964,20130404,14:39,REMOVE,14
130198072,2135,41090,20130404,15:00,UNCONS,15
130197985,2124,34556,20130404,15:10,REQEP ,15
130198165,2121,26412,20130404,16:39,EDP2  ,16
130198377,2120,28454,20130404,18:04,OVRDOS,18
130198513,2136,40753,20130404,18:50,INJOFF,18
130198501,2124,34556,20130404,19:01,EDP2  ,19
130198626,2215,47086,20130404,20:02,PRSCRM,20
130199047,2119,29044,20130404,21:02,INJOFF,21
130199257,2134,34374,20130405,5:05,EDP2  ,5
130199384,2115,81842,20130405,7:22,ASTEMS,7
130199492,2116,248469,20130405,8:45,UNK   ,8
130199898,2125,33654,20130405,12:21,FIGHT ,12
130199924,2108,429103,20130405,12:30,IVPER ,12
130199980,2114,131324,20130405,13:08,REMOVE,13
130200167,2121,26412,20130405,14:24,UNCONS,14
130200237,2127,51319,20130405,14:51,OVRDOS,14
130200551,2113,56887,20130405,17:15,REQP  ,17
130200765,2125,33654,20130405,18:38,EDP2  ,18
130200830,2124,34556,20130405,19:07,REQEP ,19
130200872,2135,41090,20130405,19:28,CONFPR,19
130200889,2121,26412,20130405,19:36,CARST ,19
130200931,2120,28454,20130405,19:58,UNK   ,19
130201055,2126,33468,20130405,20:58,EDP2  ,20
130204006,2135,41090,20130406,0:15,VICDOG,0
130201627,2124,34556,20130406,2:30,IVPER ,2
130201669,2125,33654,20130406,2:47,FIGHT ,2
130201691,2132,63549,20130406,3:08,CARST ,3
130201743,2135,41090,20130406,4:11,REQEP ,4
130201785,2121,26412,20130406,5:45,EDP2  ,5
130201870,2128,31671,20130406,8:05,CARST ,8
130201977,2124,34556,20130406,9:38,OVRDOS,9
130212911,2136,40753,20130406,10:00,INJOFF,10
130202419,2132,63549,20130406,10:30,UNK   ,10
130202152,2124,34556,20130406,11:37,EDP2  ,11
130202295,2128,31671,20130406,12:57,IVPER ,12
130202334,2131,44964,20130406,13:13,IVPREM,13
130202494,2126,33468,20130406,14:40,EDP2  ,14
130202502,2136,40753,20130406,14:44,REQEP ,14
130202573,2128,31671,20130406,15:22,REQP  ,15
130202621,2122,35637,20130406,16:00,UNCONS,16
130202677,2127,51319,20130406,16:22,CARST ,16
130202841,2129,88373,20130406,17:40,VICDOG,17
130203444,2130,53882,20130406,19:00,INJOFF,19
130203276,2131,44964,20130406,21:20,UNCONS,21
130203452,2199,311283,20130406,23:06,IVPER ,23
130203555,2124,34556,20130407,0:21,IVPER ,0
130203661,2121,26412,20130407,1:13,EDP2  ,1
130203865,2111,167960,20130407,3:15,IVPER ,3
130204804,2135,41090,20130407,4:41,UNCONS,4
130204121,2130,53882,20130407,8:45,UNK   ,8
130204123,2134,34374,20130407,9:04,OVRDOS,9
130204160,2122,35637,20130407,9:50,UNK   ,9
130204261,2108,429103,20130407,11:00,CARST ,11
130204475,2127,51319,20130407,13:24,UNK   ,13
130204613,2118,76958,20130407,14:50,REQEP ,14
130204983,2126,33468,20130407,18:17,ALARMM,18
130205089,2119,29044,20130407,19:24,REQP  ,19
130205159,2131,44964,20130407,20:17,EDP2  ,20
130205248,2136,40753,20130407,21:06,IVPER ,21
130205461,2121,26412,20130407,23:47,VICDOG,23
130205627,2109,238741,20130408,2:00,EDP2  ,2
130205625,2122,35637,20130408,2:01,OVRDOS,2
130205720,2124,34556,20130408,4:56,SDNDTH,4
130205743,2119,29044,20130408,5:47,IVPER ,5
130205790,2126,33468,20130408,6:55,ALARMM,6
130206068,2132,63549,20130408,9:41,UNK   ,9
130206196,2131,44964,20130408,10:40,CARST ,10
130206195,2128,31671,20130408,10:45,SDNDTH,10
130206803,2136,40753,20130408,11:00,IVPREM,11
130206273,2119,29044,20130408,11:21,UNCONS,11
130206319,2131,44964,20130408,11:45,AOD   ,11
130206406,2122,35637,20130408,12:23,REQP  ,12
130206463,2122,35637,20130408,13:06,REQP  ,13
130206591,2135,41090,20130408,13:40,MISPER,13
130206741,2114,131324,20130408,14:43,EDP2  ,14
130206770,2129,88373,20130408,15:10,EDP2  ,15
130207027,2125,33654,20130408,16:45,REQPE ,16
130207352,2116,248469,20130408,16:49,IVPER ,16
130207273,2215,47086,20130408,18:12,CARST ,18
130207276,2136,40753,20130408,18:14,DISTRB,18
130207299,2122,35637,20130408,18:22,DOGBIT,18
130207292,2128,31671,20130408,18:23,CARST ,18
130207571,2113,56887,20130408,21:00,CARST ,21
130207913,2128,31671,20130409,0:22,OVRDOS,0
130207991,2129,88373,20130409,1:08,CARST ,1
130208136,2131,44964,20130409,4:37,UNK   ,4
130208148,2115,81842,20130409,5:40,ALARMM,5
130208201,2126,33468,20130409,6:50,REQP  ,6
130208222,2115,81842,20130409,7:17,SUSPER,7
130208446,2128,31671,20130409,9:37,CARST ,9
130208550,2134,34374,20130409,10:24,REQEP ,10
130208892,2127,51319,20130409,12:59,UNCONS,12
130208989,2125,33654,20130409,13:00,IVPER ,13
130208929,2118,76958,20130409,13:13,OVRDOS,13
130209134,2124,34556,20130409,14:42,UNK   ,14
130209189,2127,51319,20130409,14:55,EDP2  ,14
130209641,2114,131324,20130409,17:59,UNCONS,17
130209672,2119,29044,20130409,18:09,OVRDOS,18
130209776,2124,34556,20130409,18:55,REQP  ,18
130209824,2121,26412,20130409,19:21,TRAUMA,19
130209848,2119,29044,20130409,19:30,REQEP ,19
130210001,2129,88373,20130409,20:40,UNK   ,20
130210154,2130,53882,20130409,22:03,UNCONS,22
130210193,2111,167960,20130409,22:45,UNCONS,22
130210219,2121,26412,20130409,22:58,UNCONS,22
130210411,2135,41090,20130410,2:00,OVRDOS,2
130210417,2119,29044,20130410,2:11,ABANRE,2
130210506,2119,29044,20130410,5:20,UNCONS,5
130210546,2115,81842,20130410,6:35,ABIP  ,6
130210711,2131,44964,20130410,8:20,CARST ,8
130211118,2122,35637,20130410,11:50,REQP  ,11
130211145,2129,88373,20130410,11:55,ALARMI,11
130211224,2125,33654,20130410,12:20,OVRDOS,12
130211268,2125,33654,20130410,13:00,CARST ,13
130211335,2136,40753,20130410,13:29,EDP2  ,13
130211348,2124,34556,20130410,13:32,EDP2  ,13
130212962,2131,44964,20130410,17:00,IVPER ,17
130211827,2109,238741,20130410,17:30,UNCONS,17
130212170,2136,40753,20130410,19:05,IVPER ,19
130212237,2132,63549,20130410,19:55,OVRDOS,19
130212316,2115,81842,20130410,20:20,REQP  ,20
130212308,2130,53882,20130410,20:24,IVPER ,20
130212345,2118,76958,20130410,20:40,CARST ,20
130215246,2118,76958,20130411,0:15,IVPER ,0
130212860,2124,34556,20130411,4:42,UNCONS,4
130212931,2129,88373,20130411,7:00,OVRDOS,7
130213291,2124,34556,20130411,10:20,OVRDOS,10
130213296,2127,51319,20130411,10:26,EDP2  ,10
130213398,2127,51319,20130411,11:23,IVPER ,11
130213473,2135,41090,20130411,12:08,REQEP ,12
130213511,2124,34556,20130411,12:27,EDP2  ,12
130213663,2127,51319,20130411,13:47,DRUNKS,13
130213992,2136,40753,20130411,15:55,REQP  ,15
130214027,2111,167960,20130411,16:13,IVPER ,16
130214143,2115,81842,20130411,16:47,CARST ,16
130214687,2122,35637,20130411,18:00,UNK   ,18
130216745,2130,53882,20130411,21:00,CARST ,21
130215179,2127,51319,20130412,4:00,IVPER ,4
130215249,2118,76958,20130412,6:00,IVPER ,6
130215414,2136,40753,20130412,8:38,EDP2  ,8
130215502,2115,81842,20130412,9:00,IVPER ,9
130215546,2132,63549,20130412,9:50,AOD   ,9
130215576,2126,33468,20130412,10:00,EDP2  ,10
130215786,2136,40753,20130412,11:38,IVPER ,11
130215864,2134,34374,20130412,12:21,UNK   ,12
130215915,2124,34556,20130412,12:40,OVRDOS,12
130216078,2116,248469,20130412,13:55,TRAUMA,13
130216812,2122,35637,20130412,19:40,UNCONS,19
130216930,2136,40753,20130412,20:45,EDP2  ,20
130237562,2127,51319,20130412,20:45,INJOFF,20
130217076,2136,40753,20130412,21:55,PKNIFE,21
130217124,2114,131324,20130413,1:18,IVPER ,1
130217415,2124,34556,20130413,1:54,EDP2  ,1
130217534,2132,63549,20130413,3:10,UNCONS,3
130217615,2128,31671,20130413,6:05,REQP  ,6
130217644,2199,311283,20130413,6:21,INJOFF,6
130217643,2199,311283,20130413,6:21,INJOFF,6
130217855,2118,76958,20130413,10:50,NOTIFY,10
130218064,2130,53882,20130413,12:45,THREAT,12
130218383,2124,34556,20130413,15:08,IVPER ,15
130218392,2132,63549,20130413,15:29,UNK   ,15
130218424,2127,51319,20130413,15:47,CARST ,15
130218475,2119,29044,20130413,16:13,TEST  ,16
130219023,2110,340744,20130413,20:45,FIREB ,20
130220245,2121,26412,20130413,22:00,UNK   ,22
130219193,2130,53882,20130413,22:18,NIDV  ,22
130219201,2124,34556,20130413,22:23,REQEP ,22
130219214,2136,40753,20130413,22:29,IVPER ,22
130219212,2134,34374,20130413,22:30,IVPER ,22
130219247,2124,34556,20130413,22:40,EDP2  ,22
130219417,2118,76958,20130414,0:20,IVPER ,0
130219411,2125,33654,20130414,0:24,EDP2  ,0
130219550,2118,76958,20130414,1:35,PKNIFE,1
130219771,2134,34374,20130414,4:18,IVPER ,4
130219900,2122,35637,20130414,8:00,EDP2  ,8
130219915,2124,34556,20130414,8:13,KIDNAP,8
130220077,2118,76958,20130414,10:42,UNK   ,10
130220246,2134,34374,20130414,12:44,IVPER ,12
130220305,2135,41090,20130414,13:23,REQFP ,13
130510765,2121,26412,20130414,14:02,CARST ,14
130220387,2118,76958,20130414,14:12,INJOFF,14
130220691,2122,35637,20130414,16:51,TRAUMA,16
130220748,2127,51319,20130414,17:21,CARST ,17
130220770,2116,248469,20130414,18:00,PKNIFE,18
130220828,2125,33654,20130414,18:02,UNK   ,18
130220844,2134,34374,20130414,18:08,UNK   ,18
130221053,2127,51319,20130414,20:09,REQP  ,20
130221170,2125,33654,20130414,21:17,REQP  ,21
130221614,2135,41090,20130415,2:44,UNK   ,2
130242813,2116,248469,20130415,2:50,INJOFF,2
130221740,2124,34556,20130415,3:46,INJOFF,3
130222126,2134,34374,20130415,11:37,PARTY ,11
130222232,2134,34374,20130415,12:34,PARTY ,12
130222499,2122,35637,20130415,13:00,IVPER ,13
130222336,2134,34374,20130415,13:35,REQP  ,13
130224241,2116,248469,20130415,14:50,INJOFF,14
130400769,2116,248469,20130415,14:50,IVPREM,14
140338029,2199,311283,20130415,14:50,IVPER ,14
130223954,2199,311283,20130415,14:50,INJOFF,14
130241081,2116,248469,20130415,14:50,INJOFF,14
130375814,2116,248469,20130415,14:50,INJOFF,14
130226165,2116,248469,20130415,14:50,INJOFF,14
130226768,2199,311283,20130415,14:50,INJOFF,14
130224242,2116,248469,20130415,14:50,INJOFF,14
130224057,2116,248469,20130415,14:51,INJOFF,14
130227491,2116,248469,20130415,14:55,INJOFF,14
130238772,2116,248469,20130415,15:00,INJOFF,15
130337769,2116,248469,20130415,15:00,INJOFF,15
130222890,2125,33654,20130415,17:40,EDP2  ,17
130222896,2134,34374,20130415,17:51,EDP2  ,17
130223055,2121,26412,20130415,19:05,EDP2  ,19
130223180,2215,47086,20130415,20:15,INJOFF,20
130223195,2215,47086,20130415,20:53,EDP2  ,20
130223759,2121,26412,20130416,7:28,EDP2  ,7
130223912,2124,34556,20130416,8:59,UNK   ,8
130224035,2129,88373,20130416,10:16,INVEST,10
130224350,2127,51319,20130416,12:55,UNK   ,12
130225277,2120,28454,20130416,14:04,INJOFF,14
130225144,2120,28454,20130416,14:04,INJOFF,14
130224691,2215,47086,20130416,15:39,EDP2  ,15
